t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,11500,7000000,11500,9186245.714,8.05e+10,1.322671117,0
33.663,6995393.734,387039.6117,-273.5203634,11492.43914,7006092.574,11495.69358,9186245.714,8.05e+10,1.322671117,1.68315
134.133,6927450.564,1537225.886,-1072.597326,11382.42343,7095959.043,11432.84865,9186245.714,8.05e+10,1.322671117,5.0235
234.371,6782234.87,2667713.529,-1812.33744,11156.38198,7288031.648,11302.62916,9186245.714,8.05e+10,1.322671117,5.0119
334.281,6567840.48,3767316.34,-2463.509639,10843.62205,7571604.915,11119.9379,9186245.714,8.05e+10,1.322671117,4.9955
431.36,6301810.548,4802982.431,-3001.272479,10486.65943,7923475.022,10907.68823,9186245.714,8.05e+10,1.322671117,4.85395
528.388,5988330.437,5802061.02,-3445.283746,10104.69514,8338106.11,10675.90015,9186245.714,8.05e+10,1.322671117,4.8514
631.608,5612388.131,6823824.605,-3823.965936,9693.899618,8835354.14,10420.86394,9186245.714,8.05e+10,1.322671117,5.161
731.737,5214484.03,7774937.591,-4112.014276,9306.643832,9361650.402,10174.58996,9186245.714,8.05e+10,1.322671117,5.00645
832.436,4788600.563,8693331.915,-4336.784807,8937.661362,9924954.163,9934.258558,9186245.714,8.05e+10,1.322671117,5.03495
933.605,4340701.922,9579849.723,-4509.842611,8592.247563,10517376.76,9703.885746,9186245.714,8.05e+10,1.322671117,5.05845
1050.924,3802401.733,10566007.34,-4658.709216,8225.339247,11229370.87,9453.030059,9186245.714,8.05e+10,1.322671117,5.86595
1167.006,3255145.944,11501446.05,-4764.068611,7897.133441,11953210.3,9222.855649,9186245.714,8.05e+10,1.322671117,5.8041
1284.115,2692598.515,12408493.83,-4838.588025,7598.760167,12697275.53,9008.500993,9186245.714,8.05e+10,1.322671117,5.85545
1394.812,2154136.205,13235330.01,-4886.892959,7344.177649,13409484.08,8821.488998,9186245.714,8.05e+10,1.322671117,5.53485
1497.486,1650726.868,13978196.92,-4917.028419,7129.470492,14075329.07,8660.630345,9186245.714,8.05e+10,1.322671117,5.1337
1596.437,1163183.668,14674159.25,-4935.713937,6940.045595,14720188.38,8516.190753,9186245.714,8.05e+10,1.322671117,4.94755
1695.669,672811.661,15354055.1,-4946.449278,6765.556405,15368789.27,8380.937533,9186245.714,8.05e+10,1.322671117,4.9616
1798.904,161881.2825,16043765.45,-4950.944009,6598.758904,16044582.12,8249.573665,9186245.714,8.05e+10,1.322671117,5.16175
1899.916,-338222.778,16702631.22,-4950.18122,6448.564437,16706055.32,8129.469688,9186245.714,8.05e+10,1.322671117,5.0506
2001.911,-842901.3631,17353119.84,-4945.365457,6308.590381,17373579.1,8015.918669,9186245.714,8.05e+10,1.322671117,5.09975
2102.336,-1339168.42,17980175.36,-4937.519984,6181.056125,18029977.21,7911.040287,9186245.714,8.05e+10,1.322671117,5.02125
2202.096,-1831245.414,18590859.87,-4927.349349,6063.447947,18680833.23,7813.077026,9186245.714,8.05e+10,1.322671117,4.988
2314.952,-2386572.296,19268108.7,-4913.647848,5940.193342,19415348.06,7709.07466,9186245.714,8.05e+10,1.322671117,5.6428
2431.222,-2956970.357,19951868.12,-4897.699745,5822.939466,20169797.1,7608.816387,9186245.714,8.05e+10,1.322671117,5.8135
2545.122,-3513864.067,20608970.5,-4880.760403,5716.626133,20906384.33,7516.757044,9186245.714,8.05e+10,1.322671117,5.695
2657.181,-4059819.638,21244059.15,-4863.188933,5619.430272,21628503.99,7431.594928,9186245.714,8.05e+10,1.322671117,5.60295
2772.101,-4617630.072,21884447.34,-4844.528177,5526.605943,22366303.74,7349.34191,9186245.714,8.05e+10,1.322671117,5.746
2889.165,-5183615.496,22526195.56,-4825.092526,5438.477808,23114916.31,7270.389174,9186245.714,8.05e+10,1.322671117,5.8532
3004.573,-5739352.075,23149104.77,-4805.697488,5357.328532,23849973.03,7196.92277,9186245.714,8.05e+10,1.322671117,5.7704
3118.534,-6285918.213,23755308.04,-4786.459288,5282.253714,24572900.28,7128.281477,9186245.714,8.05e+10,1.322671117,5.69805
3230.533,-6820938.701,24342993.41,-4767.574345,5212.923387,25280556.43,7064.300062,9186245.714,8.05e+10,1.322671117,5.59995
3347.868,-7379186.363,24950602.4,-4747.900938,5144.603576,26018934.48,7000.679201,9186245.714,8.05e+10,1.322671117,5.86675
3465.483,-7936459.782,25551857.53,-4728.36531,5080.163933,26756023.94,6940.137181,9186245.714,8.05e+10,1.322671117,5.88075
3602.786,-8584129.766,26244479.8,-4705.866,5009.594027,27612678.32,6873.223925,9186245.714,8.05e+10,1.322671117,6.86515
3719.371,-9131664.384,26825209.13,-4687.0664,4953.263112,28336886.54,6819.34065,9186245.714,8.05e+10,1.322671117,5.82925
3830.393,-9651051.382,27372283.99,-4669.452017,4902.426151,29023864.72,6770.344475,9186245.714,8.05e+10,1.322671117,5.5511
3943.443,-10177933.49,27923700.24,-4651.823508,4853.256829,29720756.47,6722.615845,9186245.714,8.05e+10,1.322671117,5.6525
4064.101,-10738095.91,28506253,-4633.365796,4803.449148,30461667.12,6673.919562,9186245.714,8.05e+10,1.322671117,6.0329
4185.304,-11298569.34,29085543.87,-4615.206208,4755.981135,31202989.14,6627.177748,9186245.714,8.05e+10,1.322671117,6.06015
4292.716,-11793448.24,29594224.87,-4599.43728,4715.904963,31857551.18,6587.456483,9186245.714,8.05e+10,1.322671117,5.3706
4392.242,-12250496.18,30061797.59,-4585.099735,4680.327993,32462075.27,6551.992804,9186245.714,8.05e+10,1.322671117,4.9763
4506.654,-12774159.02,30595025.57,-4568.942802,4641.160467,33154709,6512.72668,9186245.714,8.05e+10,1.322671117,5.7206
4620.982,-13295610.67,31123485.8,-4553.143123,4603.751333,33844418.03,6475.001053,9186245.714,8.05e+10,1.322671117,5.7164
4737.58,-13825575.75,31658130.94,-4537.381784,4567.261993,34545387.53,6437.990025,9186245.714,8.05e+10,1.322671117,5.8299
4837.432,-14277980.31,32112674.23,-4524.163034,4537.264536,35143769.97,6407.403579,9186245.714,8.05e+10,1.322671117,4.9926
4940.216,-14742303.92,32577494.26,-4510.82087,4507.520761,35757917.4,6376.930949,9186245.714,8.05e+10,1.322671117,5.1392
