t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,75000000,0,0,58080,75000000,58080,-2323733.333,4.356e+12,0.9972483377,0
912.843,66301573.42,51044312.73,-17739.80436,52042.26235,83674491.33,54982.70391,-2323738.383,4.356e+12,0.9972483317,45.64215
977.462,65125893.91,54384009.09,-18639.30021,51320.9098,84846935.73,54600.90929,-2323738.383,4.356e+12,0.9972483317,3.23095
1040.694,63920827.52,57606459.68,-19468.00672,50601.92711,86048686.15,54217.69373,-2323738.383,4.356e+12,0.9972483317,3.1616
1103.519,62673182.19,60762836.79,-20242.01177,49878.39827,87292898.34,53829.30107,-2323738.383,4.356e+12,0.9972483317,3.14125
1168.181,61339884.19,63963825.65,-20988.66635,49127.65396,88622527.52,53423.31419,-2323738.383,4.356e+12,0.9972483317,3.2331
1234.609,59921586.54,67201568.97,-21704.67642,48353.38745,90036922.45,53001.34957,-2323738.383,4.356e+12,0.9972483317,3.3214
1298.151,58521910.75,70250502.8,-22343.03752,47612.77176,91432746.77,52594.55638,-2323738.383,4.356e+12,0.9972483317,3.1771
1362.918,57054961.26,73309855.96,-22948.87961,46860.44617,92895659.67,52178.08439,-2323738.383,4.356e+12,0.9972483317,3.23835
1426.539,55577121.1,76267775.29,-23501.97044,46126.12075,94369433.28,51768.34583,-2323738.383,4.356e+12,0.9972483317,3.18105
1491.429,54034881.47,79236775.24,-24025.31481,45383.86063,95907429.15,51350.85742,-2323738.383,4.356e+12,0.9972483317,3.2445
1555.106,52489684.49,82103706.76,-24500.93798,44663.67431,97448374.24,50942.51431,-2323738.383,4.356e+12,0.9972483317,3.18385
1618.013,50934545.48,84891226.91,-24935.92714,43961.49076,98999233.99,50541.20232,-2323738.383,4.356e+12,0.9972483317,3.14535
1680.697,49358732.02,87625244.92,-25336.8294,43272.06212,100570711.3,50144.05532,-2323738.383,4.356e+12,0.9972483317,3.1342
1742.766,47774566.12,90290194.25,-25703.63573,42600.36045,102150518.1,49754.07119,-2323738.383,4.356e+12,0.9972483317,3.10345
1805.294,46156564.38,92933058.11,-26044.60556,41935.4253,103764067.6,49364.98125,-2323738.383,4.356e+12,0.9972483317,3.1264
1867.892,44516247.76,95537617.75,-26358.9966,41282.10149,105399870.6,48979.67543,-2323738.383,4.356e+12,0.9972483317,3.1299
1930.722,42850868.82,98111107.66,-26649.11422,40639.22002,107060666.9,48597.54615,-2323738.383,4.356e+12,0.9972483317,3.1415
1992.047,41208522.95,100584393.2,-26909.25154,40024.46933,108698493.6,48229.30607,-2323738.383,4.356e+12,0.9972483317,3.06625
