t,type,r,v,details
2981.39435,apocenter,7204880.726,7383.883493,{"ecc": 0.014423276569663307, "energy": -28058754.509629913}
5962.081,pericenter,7000001.658,7599.998196,{"ecc": 0.014423276579203573, "energy": -28058754.50962513}
