t,type,r,v,details
3598.806013,apocenter,3845467.348,3320.272635,{"ecc": 0.005946979447653988, "energy": -5578057.894737034}
7194.10144,pericenter,3800000.077,3359.999932,{"ecc": 0.005946979450518475, "energy": -5578057.8947369605}
10790.05517,apocenter,3845467.341,3320.27264,{"ecc": 0.005946979447638556, "energy": -5578057.894737285}
14387.43632,pericenter,3800000.234,3359.999794,{"ecc": 0.005946979451954326, "energy": -5578057.894737241}
17983.02573,apocenter,3845467.207,3320.272757,{"ecc": 0.005946979447184586, "energy": -5578057.894737805}
