t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,11500,7000000,11500,9186245.714,8.05e+10,1.322671117,0
5.503038749,6999876.837,63284.57446,-44.76100597,11499.79767,7000162.904,11499.88478,9186245.714,8.05e+10,1.322671117,0.2751519375
22.0635495,6998020.621,253706.9067,-179.3832843,11496.74938,7002618.068,11498.14875,9186245.714,8.05e+10,1.322671117,0.8280255375
39.35697862,6993704.936,452469.6354,-319.6577563,11489.6704,7008326.299,11494.11619,9186245.714,8.05e+10,1.322671117,0.8646714562
55.998135,6987265.756,643588.3769,-454.126181,11479.12967,7016843.217,11488.10901,9186245.714,8.05e+10,1.322671117,0.8320578187
72.6729165,6978574.778,834887.0837,-588.14606,11464.94334,7028338.522,11480.01924,9186245.714,8.05e+10,1.322671117,0.833739075
89.39991262,6967618.824,1026517.091,-721.6541637,11447.12587,7042829.646,11469.85071,9186245.714,8.05e+10,1.322671117,0.8363498063
106.0219327,6954528.499,1216620.074,-853.2013811,11425.9332,7060143.841,11457.7442,9186245.714,8.05e+10,1.322671117,0.8311010062
122.8344952,6939074.694,1408514.89,-984.9234446,11401.04757,7080584.143,11443.51169,9186245.714,8.05e+10,1.322671117,0.840628125
139.8370534,6921206.88,1602123.58,-1116.58012,11372.4531,7104217.384,11427.13616,9186245.714,8.05e+10,1.322671117,0.8501279063
157.1025982,6900787.076,1798199.93,-1248.486622,11340.00667,7131226.069,11408.5262,9186245.714,8.05e+10,1.322671117,0.8632772437
174.0354457,6878564.847,1989926.329,-1375.930719,11304.97436,7160618.769,11388.39895,9186245.714,8.05e+10,1.322671117,0.846642375
191.1492675,6853930.033,2183072.53,-1502.643641,11266.47333,7193202.526,11366.23769,9186245.714,8.05e+10,1.322671117,0.8556910875
209.7784069,6824671.9,2392540.811,-1638.01162,11221.19737,7231901.414,11340.12136,9186245.714,8.05e+10,1.322671117,0.9314569688
227.7252022,6794124.661,2593510.246,-1765.736858,11174.44073,7272305.364,11313.08766,9186245.714,8.05e+10,1.322671117,0.8973397688
245.0918959,6762405.488,2787160.303,-1886.695052,11126.43697,7314259.398,11285.26552,9186245.714,8.05e+10,1.322671117,0.8683346812
263.0160011,6727490.385,2986127.745,-2008.698206,11074.22921,7360440.597,11254.92875,9186245.714,8.05e+10,1.322671117,0.8962052625
280.4789227,6691395.65,3179054.214,-2124.694083,11020.94185,7408182.06,11223.88008,9186245.714,8.05e+10,1.322671117,0.8731460812
298.8923692,6651170.646,3381452.01,-2243.84995,10962.36031,7461386.511,11189.64727,9186245.714,8.05e+10,1.322671117,0.920672325
316.3208456,6611103.171,3572010.746,-2353.5833,10904.83287,7514382.603,11155.92821,9186245.714,8.05e+10,1.322671117,0.8714238187
333.863046,6568869.587,3762783.903,-2460.988223,10845.06736,7570243.745,11120.78905,9186245.714,8.05e+10,1.322671117,0.8771100187
351.4022392,6524786.66,3952461.102,-2565.285308,10783.61842,7628550.958,11084.54396,9186245.714,8.05e+10,1.322671117,0.8769596625
368.5450387,6479958.24,4136797.057,-2664.218027,10722.08618,7687844.216,11048.1306,9186245.714,8.05e+10,1.322671117,0.857139975
386.6192269,6430886.219,4329993.138,-2765.295388,10655.80817,7752750.36,11008.77407,9186245.714,8.05e+10,1.322671117,0.9037094062
404.0266534,6381925.07,4514918.911,-2859.510122,10590.77675,7817509.858,10970.02053,9186245.714,8.05e+10,1.322671117,0.870371325
421.4329864,6331353.8,4698692.04,-2950.655504,10524.72829,7884399.015,10930.52028,9186245.714,8.05e+10,1.322671117,0.87031665
438.9377344,6278923.458,4882336.875,-3039.247613,10457.42471,7953747.114,10890.12202,9186245.714,8.05e+10,1.322671117,0.8752374
455.8221945,6226906.405,5058351.723,-3121.812318,10391.80149,8022548.569,10850.58756,9186245.714,8.05e+10,1.322671117,0.8442230062
475.1815185,6165581.348,5258796.016,-3213.032787,10315.86681,8103661.45,10804.66046,9186245.714,8.05e+10,1.322671117,0.9679662
494.430399,6102890.014,5456633.542,-3300.139675,10239.79574,8186581.468,10758.45429,9186245.714,8.05e+10,1.322671117,0.962444025
513.7487167,6038320.948,5653708.315,-3384.026661,10163.0405,8271985.105,10711.63053,9186245.714,8.05e+10,1.322671117,0.9659158875
536.2622415,5961074.538,5881504.127,-3477.422371,10073.27212,8374156.701,10656.60723,9186245.714,8.05e+10,1.322671117,1.125676237
556.668045,5889285.302,6086226.011,-3558.118521,9991.787372,8469110.25,10606.41421,9186245.714,8.05e+10,1.322671117,1.020290175
576.1041874,5819409.998,6279673.759,-3631.580736,9914.210851,8561532.296,10558.40686,9186245.714,8.05e+10,1.322671117,0.9718071188
595.7724251,5747279.06,6473898.02,-3702.641611,9835.867585,8656937.805,10509.70247,9186245.714,8.05e+10,1.322671117,0.9834118875
615.7484831,5672621.296,6669587.374,-3771.541885,9756.577952,8755685.473,10460.17885,9186245.714,8.05e+10,1.322671117,0.9988029
636.1627612,5594937.36,6867937.118,-3838.657731,9675.951062,8858435.772,10409.57838,9186245.714,8.05e+10,1.322671117,1.020713906
656.117496,5517709.399,7060235.836,-3901.153724,9597.630257,8960582.965,10360.18856,9186245.714,8.05e+10,1.322671117,0.9977367375
675.3797719,5442006.009,7244384.204,-3958.669002,9522.569569,9060713.652,10312.63262,9186245.714,8.05e+10,1.322671117,0.9631137938
692.5818937,5373483.109,7407619.699,-4007.779134,9456.044675,9151346.913,10270.3006,9186245.714,8.05e+10,1.322671117,0.8601060937
709.7233264,5304379.255,7569145.401,-4054.672945,9390.277076,9242748.584,10228.27826,9186245.714,8.05e+10,1.322671117,0.8570716313
