t,type,r,v,details
3011.10948,apocenter,2739905.858,2818.345009,{"ecc": 0.007335766273482203, "energy": -4030233.3333333684}
6021.553697,pericenter,2700000.046,2859.999952,{"ecc": 0.007335766273783295, "energy": -4030233.333333361}
9030.382493,apocenter,2739905.865,2818.345002,{"ecc": 0.00733576627344712, "energy": -4030233.333333382}
12040.07798,pericenter,2700000.012,2859.999987,{"ecc": 0.0073357662738001705, "energy": -4030233.3333333763}
15050.62633,apocenter,2739905.841,2818.345026,{"ecc": 0.007335766273459887, "energy": -4030233.33333343}
18059.73499,pericenter,2700000.016,2859.999983,{"ecc": 0.007335766273796174, "energy": -4030233.3333334206}
