t,type,r,v,details
24221.33715,apocenter,50441330.72,1387.75086,{"ecc": 0.756273055976353, "energy": -6938754.288816889}
48442.1924,pericenter,7000001.026,9999.999165,{"ecc": 0.7562730559763795, "energy": -6938754.288816065}
72663.00316,apocenter,50441330.72,1387.75086,{"ecc": 0.7562730559763444, "energy": -6938754.28881684}
96888.39655,pericenter,7000082.107,9999.933213,{"ecc": 0.7562730559842912, "energy": -6938754.288622171}
121109.716,apocenter,50441328.83,1387.751073,{"ecc": 0.756273055975803, "energy": -6938754.288830823}
