t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,7600,7000000,7600,-28058754.29,5.32e+10,0.0144233172,0
21.834888,6998061.075,165929.8269,-177.5902236,7597.89489,7000027.966,7599.970069,-28058754.29,5.32e+10,0.0144233172,1.0917444
30.588216,6996195.066,232428.3195,-248.7608124,7595.868961,7000054.88,7599.941264,-28058754.29,5.32e+10,0.0144233172,0.4376664
35.348832,6994918.695,268586.1157,-287.4586227,7594.483213,7000073.289,7599.921561,-28058754.29,5.32e+10,0.0144233172,0.219744
39.978552,6993500.74,303742.9558,-325.0848482,7592.943755,7000093.741,7599.899672,-28058754.29,5.32e+10,0.0144233172,0.2488354285
44.72765486,6991865.246,339798.4891,-363.6725261,7591.16813,7000117.33,7599.874425,-28058754.29,5.32e+10,0.0144233172,0.2431645714
49.62970971,6989984.899,377005.8946,-403.4925382,7589.126686,7000144.451,7599.845399,-28058754.29,5.32e+10,0.0144233172,0.2405074286
54.282675,6988019.55,412312.9476,-441.2783101,7586.992975,7000172.798,7599.815061,-28058754.29,5.32e+10,0.0144233172,0.229155
58.992912,6985850.962,448044.0147,-479.5173748,7584.638635,7000204.076,7599.781585,-28058754.29,5.32e+10,0.0144233172,0.238776
63.630936,6983539.656,483216.0049,-517.1575986,7582.129376,7000237.413,7599.745907,-28058754.29,5.32e+10,0.0144233172,0.237987
68.51797029,6980915.406,520263.2553,-556.8040756,7579.280398,7000275.263,7599.705398,-28058754.29,5.32e+10,0.0144233172,0.2493977143
73.13478,6978258.316,555248.764,-594.243547,7576.395801,7000313.587,7599.664382,-28058754.29,5.32e+10,0.0144233172,0.224355
77.636568,6975501.013,589349.4209,-630.735489,7573.402442,7000353.357,7599.62182,-28058754.29,5.32e+10,0.0144233172,0.2208
82.105596,6972601.318,623188.1998,-666.9465545,7570.254539,7000395.18,7599.57706,-28058754.29,5.32e+10,0.0144233172,0.227625
86.58732,6969530.903,657108.588,-703.2442789,7566.921343,7000439.465,7599.529665,-28058754.29,5.32e+10,0.0144233172,0.220782
91.378092,6966068.915,693351.0609,-742.0260485,7563.163112,7000489.399,7599.476226,-28058754.29,5.32e+10,0.0144233172,0.243375
96.150192,6962435.759,729433.9006,-780.6361507,7559.219123,7000541.801,7599.420145,-28058754.29,5.32e+10,0.0144233172,0.230685
100.9122994,6958626.588,765421.9474,-819.1439319,7555.084124,7000596.742,7599.361348,-28058754.29,5.32e+10,0.0144233172,0.2453382857
105.788748,6954535.976,802253.1846,-858.5529743,7550.643684,7000655.742,7599.298207,-28058754.29,5.32e+10,0.0144233172,0.242382
110.498046,6950403.227,837800.9289,-896.5877215,7546.157577,7000715.35,7599.234417,-28058754.29,5.32e+10,0.0144233172,0.224505
114.9993154,6946285.665,871758.2245,-932.9198176,7541.688033,7000774.739,7599.170861,-28058754.29,5.32e+10,0.0144233172,0.2479097143
119.722542,6941789.288,907367.8764,-971.0188082,7536.807378,7000839.592,7599.101459,-28058754.29,5.32e+10,0.0144233172,0.237543
124.6398,6936917.076,944415.387,-1010.655019,7531.518869,7000909.865,7599.026256,-28058754.29,5.32e+10,0.0144233172,0.249312
129.5542697,6931852.962,981415.3881,-1050.239178,7526.022175,7000982.906,7598.948093,-28058754.29,5.32e+10,0.0144233172,0.2457222857
134.182389,6926906.122,1016234.364,-1087.488823,7520.652882,7001054.256,7598.87174,-28058754.29,5.32e+10,0.0144233172,0.241887
138.904242,6921681.491,1051732.47,-1125.463806,7514.982196,7001129.613,7598.7911,-28058754.29,5.32e+10,0.0144233172,0.246699
143.472387,6916456.35,1086049.114,-1162.173697,7509.311077,7001204.977,7598.710453,-28058754.29,5.32e+10,0.0144233172,0.219945
148.141932,6910941.975,1121100.28,-1199.668081,7503.32617,7001284.512,7598.625344,-28058754.29,5.32e+10,0.0144233172,0.2295
152.705055,6905384.204,1155325.187,-1236.277348,7497.294301,7001364.674,7598.539565,-28058754.29,5.32e+10,0.0144233172,0.236733
157.541028,6899311.854,1191566.047,-1275.041608,7490.704117,7001452.257,7598.445846,-28058754.29,5.32e+10,0.0144233172,0.240972
162.320634,6893126.169,1227352.698,-1313.318569,7483.991101,7001541.475,7598.350378,-28058754.29,5.32e+10,0.0144233172,0.247782
167.195739,6886628.513,1263820.836,-1352.322896,7476.939703,7001635.193,7598.250097,-28058754.29,5.32e+10,0.0144233172,0.243549
171.9460903,6880114.306,1299322.213,-1390.291685,7469.870535,7001729.149,7598.149562,-28058754.29,5.32e+10,0.0144233172,0.2482594286
176.845008,6873207.551,1335898.22,-1429.408152,7462.375581,7001828.768,7598.042971,-28058754.29,5.32e+10,0.0144233172,0.247158
181.7208507,6866143.152,1372264.984,-1468.299143,7454.70978,7001930.66,7597.933948,-28058754.29,5.32e+10,0.0144233172,0.2230213333
186.321609,6859303.52,1406545.3,-1504.957268,7447.288093,7002029.31,7597.828395,-28058754.29,5.32e+10,0.0144233172,0.224373
190.8970389,6852334.365,1440602.613,-1541.375347,7439.726075,7002129.828,7597.720845,-28058754.29,5.32e+10,0.0144233172,0.2484788571
195.816624,6844655.207,1477182.569,-1580.489136,7431.393907,7002240.587,7597.602339,-28058754.29,5.32e+10,0.0144233172,0.2421668572
200.7237463,6836803.922,1513628.512,-1619.45773,7422.875247,7002353.829,7597.48118,-28058754.29,5.32e+10,0.0144233172,0.2485337143
205.275498,6829350.368,1547397.259,-1655.56209,7414.788381,7002461.334,7597.36616,-28058754.29,5.32e+10,0.0144233172,0.219705
209.780055,6821812.397,1580779.242,-1691.251252,7406.610177,7002570.056,7597.249839,-28058754.29,5.32e+10,0.0144233172,0.230379
214.29855,6814089.685,1614227.11,-1727.009138,7398.231805,7002681.443,7597.130669,-28058754.29,5.32e+10,0.0144233172,0.224934
218.8780149,6806098.009,1648087.27,-1763.205999,7389.561915,7002796.71,7597.007351,-28058754.29,5.32e+10,0.0144233172,0.2491405714
223.740366,6797431.344,1683995.139,-1801.58987,7380.160075,7002921.712,7596.873619,-28058754.29,5.32e+10,0.0144233172,0.239727
228.59832,6788586.258,1719824.392,-1839.887591,7370.565025,7003049.287,7596.737137,-28058754.29,5.32e+10,0.0144233172,0.243816
233.3666293,6779723.583,1754946.683,-1877.427546,7360.951246,7003177.117,7596.600386,-28058754.29,5.32e+10,0.0144233172,0.2234106667
238.148697,6770655.683,1790123.809,-1915.023982,7351.115211,7003307.906,7596.460471,-28058754.29,5.32e+10,0.0144233172,0.244317
242.943006,6761384.217,1825343.298,-1952.663513,7341.058747,7003441.631,7596.317418,-28058754.29,5.32e+10,0.0144233172,0.238854
247.716852,6751973.15,1860364.094,-1990.088487,7330.851255,7003577.37,7596.172214,-28058754.29,5.32e+10,0.0144233172,0.234732
252.453048,6742459.88,1895060.084,-2027.164134,7320.533313,7003714.583,7596.025435,-28058754.29,5.32e+10,0.0144233172,0.24576
257.320578,6732499.978,1930666.791,-2065.210614,7309.731394,7003858.238,7595.871769,-28058754.29,5.32e+10,0.0144233172,0.239562
262.02972,6722688.05,1965064.373,-2101.962813,7299.090393,7003999.758,7595.720389,-28058754.29,5.32e+10,0.0144233172,0.247341
266.6247326,6712947.217,1998579.583,-2137.770017,7288.526918,7004140.253,7595.570109,-28058754.29,5.32e+10,0.0144233172,0.2429108572
271.3128,6702839.683,2032723.069,-2174.24616,7277.566222,7004286.038,7595.414175,-28058754.29,5.32e+10,0.0144233172,0.245538
276.073716,6692400.218,2067344.079,-2211.230033,7266.246056,7004436.609,7595.253123,-28058754.29,5.32e+10,0.0144233172,0.225525
280.527024,6682476.002,2099679.011,-2245.769565,7255.485058,7004579.749,7595.100023,-28058754.29,5.32e+10,0.0144233172,0.221997
285.064524,6672206.084,2132575.577,-2280.906758,7244.349672,7004727.876,7594.941594,-28058754.29,5.32e+10,0.0144233172,0.224037
289.6871897,6661579.588,2166037.222,-2316.645137,7232.828155,7004881.145,7594.777667,-28058754.29,5.32e+10,0.0144233172,0.2392217143
294.504864,6650329.154,2200853.329,-2353.827534,7220.630698,7005043.414,7594.60412,-28058754.29,5.32e+10,0.0144233172,0.238792
299.099889,6639431.896,2234005.232,-2389.230111,7208.816685,7005200.588,7594.436024,-28058754.29,5.32e+10,0.0144233172,0.224049
303.548295,6628727.508,2266047.225,-2423.445059,7197.212284,7005354.981,7594.270907,-28058754.29,5.32e+10,0.0144233172,0.219675
308.041857,6617760.064,2298361.696,-2457.948564,7185.323238,7005513.168,7594.101736,-28058754.29,5.32e+10,0.0144233172,0.219249
312.6089417,6606454.441,2331149.756,-2492.955238,7173.06816,7005676.232,7593.927353,-28058754.29,5.32e+10,0.0144233172,0.2478171429
317.3451154,6594561.534,2365092.199,-2529.191704,7160.177092,7005847.768,7593.743916,-28058754.29,5.32e+10,0.0144233172,0.2442891429
321.87552,6583024.877,2397502.437,-2563.7898,7147.672777,7006014.164,7593.565978,-28058754.29,5.32e+10,0.0144233172,0.225033
326.4022267,6571341.229,2429829.258,-2598.296266,7135.009746,7006182.681,7593.385777,-28058754.29,5.32e+10,0.0144233172,0.2302186667
331.030938,6559232.933,2462824.856,-2633.513898,7121.887116,7006357.323,7593.199032,-28058754.29,5.32e+10,0.0144233172,0.241011
335.642976,6547006.277,2495640.782,-2668.537004,7108.636873,7006533.672,7593.010466,-28058754.29,5.32e+10,0.0144233172,0.221064
340.171044,6534845.236,2527799.4,-2702.855885,7095.4584,7006709.075,7592.822916,-28058754.29,5.32e+10,0.0144233172,0.230739
