t,type,r,v,details
2983.40175,apocenter,7204879.063,7383.885147,{"ecc": 0.014423181592891937, "energy": -28058755.06630263}
5959.1069,pericenter,7000000.991,7599.998836,{"ecc": 0.014423181601661153, "energy": -28058755.06629842}
