t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,1937000,0,0,1633,1937000,1633,-1196366.806,3163121000,0.05414755965,0
22.231824,1936677.264,36302.55226,-29.03276491,1632.727918,1937017.475,1632.986024,-1196366.806,3163121000,0.05414755965,1.1115912
26.6702928,1936535.542,43549.10706,-34.82801896,1632.608441,1937025.149,1632.979887,-1196366.806,3163121000,0.05414755965,0.2108496
30.8811936,1936377.309,50423.58524,-40.32564462,1632.475046,1937033.717,1632.973035,-1196366.806,3163121000,0.05414755965,0.2091072
35.1791952,1936191.932,57439.63704,-45.93640806,1632.318768,1937043.755,1632.965007,-1196366.806,3163121000,0.05414755965,0.2139984
39.3514848,1935988.91,64249.79328,-51.38242726,1632.147619,1937054.748,1632.956216,-1196366.806,3163121000,0.05414755965,0.2042736
43.4853792,1935765.349,70996.53611,-56.77763879,1631.959156,1937066.853,1632.946535,-1196366.806,3163121000,0.05414755965,0.2042544
47.7321552,1935512.459,77926.65543,-62.31938148,1631.745972,1937080.547,1632.935584,-1196366.806,3163121000,0.05414755965,0.2062704
51.9434736,1935238.443,84797.97772,-67.81398503,1631.514981,1937095.384,1632.923718,-1196366.806,3163121000,0.05414755965,0.2129952
56.278584,1934932.203,91870.2232,-73.46911774,1631.256832,1937111.966,1632.910458,-1196366.806,3163121000,0.05414755965,0.221264
60.773604,1934588.781,99202.11297,-79.33170837,1630.967344,1937130.562,1632.895587,-1196366.806,3163121000,0.05414755965,0.230316
65.4387024,1934204.502,106809.9899,-85.41479304,1630.643422,1937151.369,1632.878947,-1196366.806,3163121000,0.05414755965,0.2440992
70.2807696,1933775.635,114704.8101,-91.72709573,1630.281923,1937174.592,1632.860377,-1196366.806,3163121000,0.05414755965,0.2328288
75.081336,1933320.274,122530.1755,-97.98363365,1629.898103,1937199.248,1632.84066,-1196366.806,3163121000,0.05414755965,0.241896
79.9259856,1932830.287,130425.4707,-104.2958313,1629.485107,1937225.78,1632.819443,-1196366.806,3163121000,0.05414755965,0.2398608
84.3147888,1932360.008,137576.0981,-110.0124449,1629.088733,1937251.244,1632.799081,-1196366.806,3163121000,0.05414755965,0.2068608
88.4980128,1931888.407,144390.1165,-115.4597388,1628.691255,1937276.78,1632.778661,-1196366.806,3163121000,0.05414755965,0.2057568
92.6970048,1931392.116,151228.1067,-120.9259741,1628.272979,1937303.653,1632.757173,-1196366.806,3163121000,0.05414755965,0.2175168
