t,type,r,v,details
5727.9931,pericenter,74802917.3,41178.20683,{"ecc": 0.0013156168377214117, "energy": -845594483.3333367}
11451.9682,apocenter,74999999.04,41070.00053,{"ecc": 0.001315616834059119, "energy": -845594483.3333713}
17172.6924,pericenter,74802917.46,41178.20674,{"ecc": 0.0013156168376869948, "energy": -845594483.3333946}
