t,type,r,v,details
2978.72988,apocenter,7204881.511,7383.882708,{"ecc": 0.014423317204373287, "energy": -28058754.2857144}
5957.285232,pericenter,7000000.001,7599.999999,{"ecc": 0.014423317204373176, "energy": -28058754.285714302}
8935.995235,apocenter,7204881.508,7383.882711,{"ecc": 0.014423317204374397, "energy": -28058754.285713986}
11914.56147,pericenter,7000000.004,7599.999995,{"ecc": 0.014423317204371067, "energy": -28058754.285713557}
