t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,3800000,0,0,3360,3800000,3360,-5578057.895,1.2768e+10,0.005946979449,0
21.69852,3799304.757,72902.58082,-64.08007633,3359.38526,3800004.135,3359.996366,-5578057.895,1.2768e+10,0.005946979449,1.084926
26.286984,3798979.644,88316.36065,-77.62847608,3359.097792,3800006.068,3359.994666,-5578057.895,1.2768e+10,0.005946979449,0.224904
30.7460352,3798604.143,103294.0287,-90.79352079,3358.765771,3800008.301,3359.992703,-5578057.895,1.2768e+10,0.005946979449,0.2321616
35.0879376,3798182.099,117876.6696,-103.6113211,3358.392597,3800010.811,3359.990497,-5578057.895,1.2768e+10,0.005946979449,0.2127648
39.4167264,3797705.931,132413.5482,-116.3888706,3357.971567,3800013.643,3359.988008,-5578057.895,1.2768e+10,0.005946979449,0.2121312
43.8300096,3797163.531,147232.1881,-129.4140499,3357.491976,3800016.868,3359.985173,-5578057.895,1.2768e+10,0.005946979449,0.2138448
48.1277616,3796580.088,161660.7646,-142.0963407,3356.976094,3800020.338,3359.982123,-5578057.895,1.2768e+10,0.005946979449,0.2091888
52.3704528,3795950.662,175902.2136,-154.6141162,3356.419556,3800024.081,3359.978833,-5578057.895,1.2768e+10,0.005946979449,0.2110224
56.621736,3795266.696,190170.0348,-167.1550335,3355.814793,3800028.149,3359.975258,-5578057.895,1.2768e+10,0.005946979449,0.213288
60.900816,3794524.423,204528.4476,-179.7755352,3355.158478,3800032.563,3359.971378,-5578057.895,1.2768e+10,0.005946979449,0.212616
65.318952,3793701.369,219350.4052,-192.8034274,3354.430739,3800037.458,3359.967075,-5578057.895,1.2768e+10,0.005946979449,0.243624
70.0870608,3792748.549,235342.7109,-206.8599489,3353.588263,3800043.124,3359.962095,-5578057.895,1.2768e+10,0.005946979449,0.2491248
74.9882112,3791699.297,251776.9035,-221.3048013,3352.660527,3800049.364,3359.95661,-5578057.895,1.2768e+10,0.005946979449,0.2354112
79.8303408,3790593.168,268008.577,-235.571577,3351.682503,3800055.942,3359.950828,-5578057.895,1.2768e+10,0.005946979449,0.2456208
84.455208,3789472.178,283507.393,-249.1941386,3350.691342,3800062.609,3359.944968,-5578057.895,1.2768e+10,0.005946979449,0.2335776
88.761912,3788371.663,297935.7508,-261.8757632,3349.718289,3800069.153,3359.939216,-5578057.895,1.2768e+10,0.005946979449,0.2126304
93.060144,3787218.867,312331.4438,-274.5286104,3348.699013,3800076.009,3359.93319,-5578057.895,1.2768e+10,0.005946979449,0.2179056
97.523592,3785964.207,327275.7313,-287.6635609,3347.589677,3800083.471,3359.926632,-5578057.895,1.2768e+10,0.005946979449,0.244032
102.17028,3784595.764,342828.1467,-301.3329277,3346.379741,3800091.609,3359.919478,-5578057.895,1.2768e+10,0.005946979449,0.2396592
