t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,7600,7000000,7600,-28058754.29,5.32e+10,0.0144233172,0
884.489,4060156.445,5754177.27,-6121.485537,4427.387745,7042402.035,7554.756609,-28058754.5,5.319999983e+10,0.01442327852,44.22445
955.51,3614149.898,6051776.09,-6432.205579,3949.402293,7048834.892,7547.916738,-28058754.5,5.319999983e+10,0.01442327852,3.55105
1024.316,3162249.535,6306994.566,-6697.274903,3465.989412,7055352.76,7540.992888,-28058754.5,5.319999983e+10,0.01442327852,3.4403
1092.074,2700621.982,6525230.975,-6922.483108,2973.092378,7062010.929,7533.926643,-28058754.5,5.319999983e+10,0.01442327852,3.3879
1159.912,2224398.969,6709777.062,-7111.347566,2465.584243,7068879.614,7526.643997,-28058754.5,5.319999983e+10,0.01442327852,3.3919
1233.676,1693555.587,6870897.52,-7274.231926,1901.028673,7076536.106,7518.53444,-28058754.5,5.319999983e+10,0.01442327852,3.6882
1303.055,1184753.724,6984099.028,-7386.418623,1361.059834,7083874.689,7510.769864,-28058754.5,5.319999983e+10,0.01442327852,3.46895
1372.404,669782.9895,7059600.439,-7458.448986,815.6822484,7091302.251,7502.919352,-28058754.5,5.319999983e+10,0.01442327852,3.46745
1442.461,145908.9441,7097358.575,-7490.359168,262.0466775,7098858.23,7494.941556,-28058754.5,5.319999983e+10,0.01442327852,3.50285
1512.755,-380537.179,7096255.467,-7481.192947,-293.1210942,7106451.309,7486.933143,-28058754.5,5.319999983e+10,0.01442327852,3.5147
1584.77,-917684.9557,7054762.794,-7429.350043,-858.3529198,7114198.743,7478.770741,-28058754.5,5.319999983e+10,0.01442327851,3.60075
1659.394,-1468700.477,6969066.321,-7330.913791,-1436.899801,7122146.199,7470.406819,-28058754.5,5.319999983e+10,0.01442327851,3.7312
1733.493,-2006925.23,6841626.703,-7189.021402,-2000.771616,7129909.173,7462.246028,-28058754.5,5.319999983e+10,0.01442327851,3.70495
1804.436,-2510921.04,6680912.5,-7012.996603,-2527.671343,7137178.455,7454.612249,-28058754.5,5.319999983e+10,0.01442327851,3.54715
1874.722,-2996602.808,6485347.392,-6801.035461,-3034.410237,7144183.591,7447.263177,-28058754.5,5.319999983e+10,0.01442327851,3.5143
1944.519,-3462906.711,6256499.024,-6554.876566,-3519.996931,7150909.237,7440.214055,-28058754.5,5.319999983e+10,0.01442327851,3.48985
2022.262,-3960555.228,5962567.525,-6240.663177,-4037.217842,7158086.98,7432.698352,-28058754.5,5.319999983e+10,0.01442327851,3.88715
2092.788,-4389598.701,5662001.639,-5920.960122,-4482.303566,7164275.212,7426.224749,-28058754.5,5.319999983e+10,0.01442327851,3.5263
2163.358,-4795233.207,5330707.521,-5569.965265,-4902.398504,7170125.813,7420.109443,-28058754.5,5.319999983e+10,0.01442327851,3.5285
2235.295,-5182147.943,4963477.135,-5182.21915,-5302.467986,7175706.416,7414.280954,-28058754.5,5.319999983e+10,0.01442327851,3.59685
2306.897,-5538550.842,4570450.453,-4768.455676,-5670.438048,7180846.94,7408.91606,-28058754.5,5.319999983e+10,0.01442327851,3.5801
2383.255,-5884921.531,4123594.899,-4299.250028,-6027.545849,7185842.77,7403.705813,-28058754.5,5.319999983e+10,0.01442327851,3.8179
2455.67,-6179403.121,3675918.115,-3830.23937,-6330.765735,7190090.189,7399.278912,-28058754.5,5.319999983e+10,0.01442327851,3.62075
