t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,6000,7000000,6000,-38938754.29,4.2e+10,0.3677416998,0
31.32899999,6996008.122,187938.2637,-254.8384573,5996.577673,6998532.02,6001.990205,-38938754.29,4.2e+10,0.3677416998,1.56645
109.58,6951157.911,655948.5381,-891.5469654,5958.027656,6982038.727,6024.362998,-38938754.29,4.2e+10,0.3677416998,3.91255
184.76,6861119.697,1101197.42,-1503.848507,5880.084838,6948927.921,6069.345767,-38938754.29,4.2e+10,0.3677416998,3.759
260.512,6723804.535,1542338.646,-2121.710381,5759.775419,6898431.41,6138.132275,-38938754.29,4.2e+10,0.3677416998,3.7876
336.811,6538143.871,1975780.609,-2745.141854,5594.279153,6830156.242,6231.513704,-38938754.29,4.2e+10,0.3677416998,3.81495
413.436,6303774.326,2396569.267,-3372.338379,5380.579274,6743968.787,6350.062949,-38938754.29,4.2e+10,0.3677416998,3.83125
491.65,6014946.262,2807170.897,-4013.325339,5109.590106,6637754.664,6497.283381,-38938754.29,4.2e+10,0.3677416998,3.9107
567.601,5686490.647,3183503.404,-4635.712052,4790.686663,6516967.838,6666.371197,-38938754.29,4.2e+10,0.3677416998,3.79755
643.416,5311524.738,3532751.245,-5255.474201,4411.862532,6379077.237,6861.817549,-38938754.29,4.2e+10,0.3677416998,3.79075
651.0556,5271137.075,3566296.946,-5317.759435,4370.080012,6364225.009,6883.034557,-38938754.29,4.2e+10,0.3677416998,3.8198
