t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,11500,7000000,11500,9186245.714,8.05e+10,1.322671117,0
23.693976,6997717.354,272451.1105,-192.6253261,11496.25156,7003019.19,11497.86521,9186245.714,8.05e+10,1.322671117,1.1846988
28.2995328,6996744.099,325394.1802,-230.0142597,11494.65431,7004306.486,11496.95543,9186245.714,8.05e+10,1.322671117,0.2268336
32.8565856,6995611.669,377771.7985,-266.9817971,11492.79657,7005804.319,11495.8972,9186245.714,8.05e+10,1.322671117,0.2258351999
37.6711344,6994232.321,433099.107,-306.0034508,11490.53484,7007628.743,11494.6087,9186245.714,8.05e+10,1.322671117,0.2458608
42.3408144,6992715.09,486750.5343,-343.8120708,11488.04838,7009635.54,11493.192,9186245.714,8.05e+10,1.322671117,0.2455872
47.0586192,6991003.03,540942.4048,-381.9666385,11485.24435,7011900.032,11491.59416,9186245.714,8.05e+10,1.322671117,0.2404752
51.725376,6989132.512,594534.2145,-419.6604561,11482.18286,7014374.113,11489.84935,9186245.714,8.05e+10,1.322671117,0.2410367999
56.140308,6987201.11,645220.3917,-455.2722088,11479.02398,7016928.723,11488.04876,9186245.714,8.05e+10,1.322671117,0.2104199999
60.393488,6985191.882,694035.8473,-489.5313479,11475.74026,7019586.269,11486.17671,9186245.714,8.05e+10,1.322671117,0.2199760001
64.645436,6983037.697,742822.7023,-523.7300913,11472.22239,7022435.549,11484.17083,9186245.714,8.05e+10,1.322671117,0.212588
68.876388,6980749.924,791353.3093,-557.7064722,11468.48949,7025461.519,11482.04197,9186245.714,8.05e+10,1.322671117,0.210844
73.3257648,6978189.101,842371.7476,-593.375652,11464.31488,7028848.646,11479.66072,9186245.714,8.05e+10,1.322671117,0.2307408001
77.9381808,6975367.065,895239.4428,-630.2815139,11459.71909,7032581.272,11477.03866,9186245.714,8.05e+10,1.322671117,0.2381088
82.597776,6972343.494,948625.7429,-667.4878562,11454.80051,7036580.462,11474.23178,9186245.714,8.05e+10,1.322671117,0.2396976
87.14266,6969227.52,1000675.076,-703.6995103,11449.73747,7040701.871,11471.34173,9186245.714,8.05e+10,1.322671117,0.2163079999
91.7946672,6965867.854,1053926.761,-740.6799349,11444.28509,7045145.604,11468.22863,9186245.714,8.05e+10,1.322671117,0.2281008001
96.4500864,6962333.709,1107191.477,-777.597435,11438.55697,7049820.115,11464.95718,9186245.714,8.05e+10,1.322671117,0.2284176
101.1410112,6958598.995,1160834.816,-814.7011091,11432.51201,7054759.914,11461.50377,9186245.714,8.05e+10,1.322671117,0.2404367999
105.531264,6954946.19,1211013.56,-849.3360605,11426.60782,7059591.373,11458.12978,9186245.714,8.05e+10,1.322671117,0.2124120001
