t,type,r,v,details
2983.8276,apocenter,7204879.565,7383.884695,{"ecc": 0.014423267753865293, "energy": -28058754.559818152}
5959.23925,pericenter,7000000.538,7599.999388,{"ecc": 0.014423267764438386, "energy": -28058754.559813354}
