t,type,r,v,details
2919.70285,apocenter,7000826.615,7545.109014,{"ecc": 5.9040869302529074e-05, "energy": -28467696.28571918}
5831.908,pericenter,7000000.002,7545.999998,{"ecc": 5.904088850727821e-05, "energy": -28467696.28572696}
