t,type,r,v,details
2917.704331,apocenter,7000826.619,7545.10901,{"ecc": 5.90408811453891e-05, "energy": -28467696.285714816}
5832.398032,pericenter,7000000.002,7545.999997,{"ecc": 5.9040889668904326e-05, "energy": -28467696.28571735}
8747.765721,apocenter,7000826.618,7545.109012,{"ecc": 5.9040882835703675e-05, "energy": -28467696.285719518}
11661.23219,pericenter,7000000.002,7545.999998,{"ecc": 5.904089023389685e-05, "energy": -28467696.28572167}
14577.47097,apocenter,7000826.617,7545.109013,{"ecc": 5.904088258468225e-05, "energy": -28467696.28572388}
17491.12443,pericenter,7000000.003,7545.999997,{"ecc": 5.9040890819317465e-05, "energy": -28467696.285726357}
20407.60079,apocenter,7000826.615,7545.109015,{"ecc": 5.904088434627315e-05, "energy": -28467696.28572825}
23319.38371,pericenter,7000000.001,7545.999999,{"ecc": 5.9040893295780944e-05, "energy": -28467696.285731126}
26233.89538,apocenter,7000826.62,7545.109009,{"ecc": 5.904088647379354e-05, "energy": -28467696.28573309}
