t,type,r,v,details
3306.96545,apocenter,7516510.129,6382.217274,{"ecc": 0.05743406926735617, "energy": -22848331.343343597}
6613.27185,pericenter,6700008.318,7159.991594,{"ecc": 0.057434069312850555, "energy": -22848331.343240526}
9915.82265,apocenter,7516507.32,6382.219804,{"ecc": 0.057434069272035204, "energy": -22848331.343364485}
13223.50225,pericenter,6700019.199,7159.980597,{"ecc": 0.05743406931671957, "energy": -22848331.343264956}
16523.7625,apocenter,7516505.381,6382.221551,{"ecc": 0.05743406927323713, "energy": -22848331.343396403}
19826.8677,pericenter,6700007.562,7159.992358,{"ecc": 0.05743406931771056, "energy": -22848331.3432969}
23130.9377,apocenter,7516504.885,6382.221997,{"ecc": 0.0574340692710561, "energy": -22848331.34343894}
26434.56895,pericenter,6700009.577,7159.990321,{"ecc": 0.05743406931472861, "energy": -22848331.343340892}
