t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,75000000,0,0,58080,75000000,58080,-2323733.333,4.356e+12,0.9972483377,0
908.564,66377350.63,50821522.9,-17678.34236,52089.45048,83598922.64,55007.58711,-2323738.271,4.356e+12,0.9972483318,45.4282
980.886,65061993.86,54559665.76,-18685.47018,51282.27394,84910659.95,54580.3849,-2323738.271,4.356e+12,0.9972483318,3.6161
1042.948,63876914.37,57720487.34,-19496.61986,50576.10612,86092478.46,54203.88082,-2323738.271,4.356e+12,0.9972483318,3.1031
1103.954,62664375.79,60784532.8,-20247.2024,49873.3646,87301680.52,53826.58917,-2323738.271,4.356e+12,0.9972483318,3.0503
1164.856,61409609.73,63800411.86,-20951.48347,49166.35586,88552993.85,53444.31877,-2323738.271,4.356e+12,0.9972483318,3.0451
1225.495,60118969.63,66760391.82,-21609.42841,48459.68103,89840082.51,53059.47683,-2323738.271,4.356e+12,0.9972483318,3.03195
1288.07,58746656.27,69769926.79,-22244.71923,47730.1645,91208619.69,52659.2455,-2323738.271,4.356e+12,0.9972483318,3.12875
1349.533,57361320.3,72681590.76,-22827.28235,47015.59852,92590143.65,52264.24518,-2323738.271,4.356e+12,0.9972483318,3.07315
1410.132,55961583.22,75509435.62,-23363.20757,46314.94022,93986029.09,51874.01233,-2323738.271,4.356e+12,0.9972483318,3.02995
1471.36,54515470.48,78323672.62,-23867.72503,45612.59577,95428162.58,51479.87171,-2323738.271,4.356e+12,0.9972483318,3.0614
1532.746,53035712.9,81102213.16,-24338.07501,44915.55071,96903848.33,51085.6985,-2323738.271,4.356e+12,0.9972483318,3.0693
1593.576,51541899.04,83813624.53,-24770.94236,44233.09152,98393551.69,50696.80434,-2323738.271,4.356e+12,0.9972483318,3.0415
1655.545,49994038.95,86533407.02,-25179.74781,43547.40444,99937152.56,50303.04298,-2323738.271,4.356e+12,0.9972483318,3.09845
1716.261,48453823.83,89157293.39,-25550.5566,42885.81096,101473129.5,49920.17351,-2323738.271,4.356e+12,0.9972483318,3.0358
1777.424,46880370.09,91760214.28,-25896.05535,42230.30681,103042253.6,49537.90968,-2323738.271,4.356e+12,0.9972483318,3.05815
1840.486,45236811.52,94402347.83,-26224.56392,41566.5811,104681289.6,49147.8221,-2323738.271,4.356e+12,0.9972483318,3.1531
1901.761,43620774.14,96929894.44,-26518.44832,40933.92743,106292880.2,48773.09214,-2323738.271,4.356e+12,0.9972483318,3.06375
1965.738,41915054.51,99527945.72,-26800.34186,40286.64759,107993906.2,48386.69546,-2323738.271,4.356e+12,0.9972483318,3.19885
2029.099,40208738.99,102060598.9,-27056.00927,39659.2266,109695526.5,48009.1855,-2323738.271,4.356e+12,0.9972483318,3.16805
2094.598,38428570.9,104637389.7,-27297.34056,39025.06658,111470796.1,47624.58003,-2323738.271,4.356e+12,0.9972483318,3.27495
2167.315,36434617.13,107450095.7,-27539.83865,38338.31148,113459263.2,47204.54258,-2323738.271,4.356e+12,0.9972483318,3.63585
2231.454,34661942.11,109890059.6,-27733.10336,37747.6719,115227060.3,46840.2792,-2323738.271,4.356e+12,0.9972483318,3.20695
2298.812,32787603.26,112412200.7,-27916.7616,37142.55604,117096241.6,46464.12645,-2323738.271,4.356e+12,0.9972483318,3.3679
2368.167,30845435.6,114967080.8,-28086.68161,36535.59053,119033065,46083.73964,-2323738.271,4.356e+12,0.9972483318,3.46775
2431.422,29064332.97,117261005.7,-28225.90725,35996.06879,120809266.6,45742.96458,-2323738.271,4.356e+12,0.9972483318,3.16275
2494.119,27290690.02,119501428.7,-28350.12687,35474.34435,122578029.1,45410.99868,-2323738.271,4.356e+12,0.9972483318,3.13485
2556.149,25528647.6,121686218.7,-28460.44996,34970.73079,124335222.9,45088.2382,-2323738.271,4.356e+12,0.9972483318,3.1015
2618.519,23750417.35,123851873.6,-28559.62874,34476.71923,126108560.1,44769.37081,-2323738.271,4.356e+12,0.9972483318,3.1185
2680.405,21980213.04,125970642.8,-28647.18815,33998.54649,127873893.3,44458.5487,-2323738.271,4.356e+12,0.9972483318,3.0943
2743.615,20166872.75,128104573,-28726.23177,33522.21996,129682243.9,44146.75099,-2323738.271,4.356e+12,0.9972483318,3.1605
2807.764,18321809.25,130239811.1,-28796.46222,33051.00453,131522230.4,43836.11681,-2323738.271,4.356e+12,0.9972483318,3.20745
2870.79,16504950.41,132308601.8,-28856.35172,32599.70105,133334089.8,43536.53113,-2323738.271,4.356e+12,0.9972483318,3.1513
2935.415,14638360.19,134400719.7,-28909.04605,32148.64213,135195543.8,43235.03365,-2323738.271,4.356e+12,0.9972483318,3.23125
3007.192,12561541.08,136690674.1,-28957.98905,31661.15951,137266648.2,42906.80775,-2323738.271,4.356e+12,0.9972483318,3.58885
3076.224,10561144.4,138860501.4,-28996.26619,31205.32441,139261540.4,42597.60233,-2323738.271,4.356e+12,0.9972483318,3.4516
3146.049,8535365.398,141023682.5,-29026.89246,30756.82416,141281745.1,42291.16596,-2323738.271,4.356e+12,0.9972483318,3.49125
3214.153,6557708.272,143103786.2,-29049.52467,30331.18049,143253960.3,41998.27846,-2323738.271,4.356e+12,0.9972483318,3.4052
3286.705,4449452.198,145288298.9,-29066.38212,29890.1482,145356415.2,41692.63159,-2323738.271,4.356e+12,0.9972483318,3.6276
3355.193,2458392.108,147321486,-29075.96142,29485.18881,147341996.5,41409.99748,-2323738.271,4.356e+12,0.9972483318,3.4244
3427.447,357357.9037,149436822.1,-29079.92631,29069.53135,149437249.3,41117.87649,-2323738.271,4.356e+12,0.9972483318,3.6127
3495.631,-1625401.733,151405828.7,-29078.33388,28687.82318,151414553.1,40847.77473,-2323738.271,4.356e+12,0.9972483318,3.4092
3566.017,-3671903.938,153411486.7,-29071.68329,28304.15992,153455424,40574.47767,-2323738.271,4.356e+12,0.9972483318,3.5193
3645.415,-5979654.607,155641999.8,-29058.57153,27883.58107,155756824.4,40272.75348,-2323738.271,4.356e+12,0.9972483318,3.9699
3718.067,-8090234.958,157654153,-29041.79574,27509.67184,157861597.2,40002.59922,-2323738.271,4.356e+12,0.9972483318,3.6326
3782.933,-9973476.694,159428001.7,-29023.2738,27184.35639,159739656.8,39766.06159,-2323738.271,4.356e+12,0.9972483318,3.2433
3849.078,-11892508.4,161215360.8,-29001.20866,26860.63425,161653408,39529.27745,-2323738.271,4.356e+12,0.9972483318,3.30725
3914.809,-13797984.97,162970577.7,-28976.34013,26546.69443,163553641.3,39298.28587,-2323738.271,4.356e+12,0.9972483318,3.28655
3980.05,-15687551.69,164692548.1,-28948.9755,26242.49767,165438008.5,39073.16043,-2323738.271,4.356e+12,0.9972483318,3.26205
4058.576,-17959400.11,166739195.4,-28912.77955,25885.80883,167703605.6,38807.52401,-2323738.271,4.356e+12,0.9972483318,3.9263
