t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,6000,7000000,6000,-38938754.29,4.2e+10,0.3677416998,0
266.8036117,6710293.977,1578539.538,-2173.07505,5747.842828,6893463.015,6144.912721,-38938754.29,4.2e+10,0.3677416998,13.34018059
288.3313462,6661620.352,1701819.727,-2348.886084,5704.711064,6875563.693,6169.359299,-38938754.29,4.2e+10,0.3677416998,1.076386725
309.0785951,6611128.998,1819716.014,-2518.410012,5659.730582,6856995.917,6194.750943,-38938754.29,4.2e+10,0.3677416998,1.037362444
331.0732541,6553760.18,1943641.629,-2698.219429,5608.326729,6835899.01,6223.641763,-38938754.29,4.2e+10,0.3677416998,1.09973295
351.6734272,6496441.024,2058647.771,-2866.713851,5556.649524,6814820.366,6252.551657,-38938754.29,4.2e+10,0.3677416998,1.030008656
373.0144466,6433399.106,2176628.615,-3041.351145,5499.442439,6791637.224,6284.400045,-38938754.29,4.2e+10,0.3677416998,1.067050969
394.0706092,6367545.179,2291798.791,-3213.735034,5439.265048,6767419.989,6317.728795,-38938754.29,4.2e+10,0.3677416998,1.052808131
416.1885604,6294460.729,2411367.808,-3394.886313,5371.974167,6740543.789,6354.790282,-38938754.29,4.2e+10,0.3677416998,1.105897556
437.1720052,6221420.677,2523385.917,-3566.806056,5304.185899,6713683.916,6391.908439,-38938754.29,4.2e+10,0.3677416998,1.049172244
458.8148306,6142305.595,2637389.896,-3744.176163,5230.144792,6684590.002,6432.205662,-38938754.29,4.2e+10,0.3677416998,1.082141269
480.1987699,6060366.312,2748411.344,-3919.455943,5152.778102,6654457.51,6474.044876,-38938754.29,4.2e+10,0.3677416998,1.069196963
500.9479324,5977276.298,2854512.873,-4089.543465,5073.606108,6623901.847,6516.582286,-38938754.29,4.2e+10,0.3677416998,1.037458125
522.8499172,5885741.153,2964679.019,-4269.068499,4985.537323,6590240.558,6563.575873,-38938754.29,4.2e+10,0.3677416998,1.095099244
544.4369741,5791675.026,3071323.479,-4445.97084,4894.09113,6555648.52,6612.018202,-38938754.29,4.2e+10,0.3677416998,1.079352844
566.4447551,5691845.191,3177961.135,-4626.243774,4795.980243,6518936.927,6663.599474,-38938754.29,4.2e+10,0.3677416998,1.10038905
587.7988965,5591189.081,3279315.584,-4801.049219,4695.932134,6481921.478,6715.791257,-38938754.29,4.2e+10,0.3677416998,1.067707069
609.9245021,5482960.723,3382021.557,-4982.005216,4587.0748,6442121.397,6772.121617,-38938754.29,4.2e+10,0.3677416998,1.106280281
630.0566572,5381006.401,3473332.243,-5146.465818,4483.2904,6404628.542,6825.393997,-38938754.29,4.2e+10,0.3677416998,1.006607756
648.2714148,5285911.11,3554108.504,-5295.064759,4385.386895,6369658.038,6875.269378,-38938754.29,4.2e+10,0.3677416998,0.95867145
