t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,27000000,0,0,19900,27000000,19900,-55112629.63,5.373e+11,0.5645295058,0
21.360936,26997861.28,425071.4027,-200.2387024,19898.42376,27001207.37,19899.43124,-55112629.63,5.373e+11,0.5645295058,1.0680468
25.790592,26996882.34,513213.027,-241.754695,19897.70232,27001760.01,19899.17091,-55112629.63,5.373e+11,0.5645295058,0.2112
30.300672,26995696.7,602951.3388,-284.0198828,19896.82859,27002429.34,19898.85563,-55112629.63,5.373e+11,0.5645295058,0.235968
34.9182912,26994285.3,694824.9719,-327.2872476,19895.78856,27003226.12,19898.48033,-55112629.63,5.373e+11,0.5645295058,0.2421168
39.7557504,26992592.44,791067.0854,-372.6075155,19894.5412,27004181.79,19898.0302,-55112629.63,5.373e+11,0.5645295058,0.2407776
44.5431168,26990701.29,886306.2712,-417.4504641,19893.14784,27005249.4,19897.52738,-55112629.63,5.373e+11,0.5645295058,0.2280432
49.1555472,26988676.21,978058.6468,-460.6463541,19891.65592,27006392.62,19896.98898,-55112629.63,5.373e+11,0.5645295058,0.2466864
53.931912,26986369.18,1073064.456,-505.3678472,19889.95645,27007695,19896.37565,-55112629.63,5.373e+11,0.5645295058,0.2388
58.4220144,26984005.66,1162368.541,-547.39924,19888.21552,27009029.27,19895.74735,-55112629.63,5.373e+11,0.5645295058,0.2474208
63.084,26981351.99,1255082.617,-591.0286989,19886.26108,27010527.35,19895.04197,-55112629.63,5.373e+11,0.5645295058,0.210752
67.6951392,26978527.21,1346776.195,-634.1705161,19884.18086,27012122.03,19894.29116,-55112629.63,5.373e+11,0.5645295058,0.2427792
72.4877232,26975380.47,1442067.313,-678.9965824,19881.86383,27013898.45,19893.45485,-55112629.63,5.373e+11,0.5645295058,0.2341152
77.05056,26972184.98,1532779.7,-721.6602674,19879.51122,27015702.4,19892.60565,-55112629.63,5.373e+11,0.5645295058,0.2282688
81.759408,26968683.16,1626383.287,-765.6744923,19876.93343,27017679.28,19891.67514,-55112629.63,5.373e+11,0.5645295058,0.208848
86.1233616,26965252.81,1713119.841,-806.4508311,19874.40863,27019615.81,19890.76372,-55112629.63,5.373e+11,0.5645295058,0.2353584
90.776264,26961399.36,1805586.985,-849.9112934,19871.57284,27021791.2,19889.73998,-55112629.63,5.373e+11,0.5645295058,0.208484
