t,type,r,v,details
2983.761,apocenter,7204879.64,7383.88462,{"ecc": 0.014423272086288047, "energy": -28058754.535104323}
5959.4688,pericenter,7000000.573,7599.999354,{"ecc": 0.014423272097563365, "energy": -28058754.535098907}
