t,type,r,v,details
5724.86195,pericenter,74802916.89,41178.20706,{"ecc": 0.001315616837897382, "energy": -845594483.3333372}
11447.06,apocenter,74999999.85,41070.00008,{"ecc": 0.0013156168346032393, "energy": -845594483.3333688}
