t,type,r,v,details
2978.917935,apocenter,7204881.505,7383.882714,{"ecc": 0.014423317204408481, "energy": -28058754.285714097}
5957.451024,pericenter,7000000.005,7599.999994,{"ecc": 0.014423317204397823, "energy": -28058754.285713576}
