t,type,r,v,details
3601.804,apocenter,3845467.104,3320.272846,{"ecc": 0.005946979438072653, "energy": -5578057.894738411}
7198.2984,pericenter,3800000.451,3359.999604,{"ecc": 0.005946979457094548, "energy": -5578057.894738637}
