t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,75000000,0,0,64000,75000000,64000,359033066.7,4.8e+12,1.42515109,0
33.70699999,74987208.99,2157125.373,-758.8391907,63989.08765,75018229.13,63993.58699,359033066.7,4.8e+12,1.42515109,1.68535
136.042,74792117.31,8698654.898,-3048.736181,63823.30475,75296264.24,63896.07986,359033066.7,4.8e+12,1.42515109,5.11675
243.42,74337966.29,15533243.92,-5397.749645,63442.08315,75943498.07,63671.29349,359033066.7,4.8e+12,1.42515109,5.3689
350.771,73636452.66,22314529.98,-7653.469013,62865.82622,76943260.97,63329.99048,359033066.7,4.8e+12,1.42515109,5.36755
452.526,72753660.66,28676812.8,-9677.377364,62161.59599,78201372.96,62910.37791,359033066.7,4.8e+12,1.42515109,5.08775
555.854,71653256.98,35057127.03,-11597.91716,61314.8729,79769614.46,62402.12594,359033066.7,4.8e+12,1.42515109,5.1664
659.339,70359922,41353748.24,-13372.04131,60361.29446,81612812.22,61824.73096,359033066.7,4.8e+12,1.42515109,5.17425
765.727,68847449.71,47719587.76,-15033.43012,59299.37753,83768313.75,61175.32342,359033066.7,4.8e+12,1.42515109,5.3194
867.253,67247239.33,53686258.06,-16464.90428,58233.77939,86048855.32,60516.65998,359033066.7,4.8e+12,1.42515109,5.0763
974.039,65415638.88,59843473.5,-17812.88815,57081.37938,88659162.7,59796.1776,359033066.7,4.8e+12,1.42515109,5.3393
1078.967,63483659.05,65772904.14,-18988.14248,55937.14632,91412525.87,59072.10757,359033066.7,4.8e+12,1.42515109,5.2464
1184.268,61428203.76,71602809.8,-20029.34756,54793.1118,94341860.21,58339.1795,359033066.7,4.8e+12,1.42515109,5.26505
1289.261,59276337.92,77296506.91,-20941.30614,53669.1418,97408594.16,57610.02591,359033066.7,4.8e+12,1.42515109,5.24965
1394.005,57040224.01,82860401.92,-21737.52584,52573.77447,100595394.3,56890.43673,359033066.7,4.8e+12,1.42515109,5.2372
1494.506,54821259.77,88092570.16,-22405.77102,51553.32176,103757753.6,56211.77421,359033066.7,4.8e+12,1.42515109,5.02505
1593.789,52567420.43,93162265.32,-22983.70123,50578.59613,106969815.2,55555.78196,359033066.7,4.8e+12,1.42515109,4.96415
1692.318,50277594.82,98099508.75,-23485.27975,49646.47976,110233162.7,54921.13726,359033066.7,4.8e+12,1.42515109,4.92645
1793.487,47878376.75,103075368.3,-23934.11731,48727.25855,113652410.9,54288.00693,359033066.7,4.8e+12,1.42515109,5.05845
1892.31,45493864.96,107847924.2,-24315.26158,47866.88303,117050700.5,53688.64347,359033066.7,4.8e+12,1.42515109,4.94115
1991.197,43072630.93,112540293.9,-24646.62154,47042.91158,120501324.8,53108.29957,359033066.7,4.8e+12,1.42515109,4.94435
2109.741,40130218.72,118060727.8,-24986.10788,46102.96123,124694706.8,52438.42696,359033066.7,4.8e+12,1.42515109,5.9272
2208.813,37642537.11,122590963.9,-25227.60517,45356.22984,128240029,51900.09295,359033066.7,4.8e+12,1.42515109,4.9536
2307.551,35141123.91,127034005.4,-25434.87107,44645.88138,131804920.7,51382.75383,359033066.7,4.8e+12,1.42515109,4.9369
2411.985,32474810.32,131658854.7,-25622.18236,43929.82749,135604820.4,50855.9335,359033066.7,4.8e+12,1.42515109,5.2217
2511.706,29911960.01,136006844.4,-25774.13282,43278.39191,139257269.4,50371.86843,359033066.7,4.8e+12,1.42515109,4.98605
2610.668,27354793,140259003,-25902.08787,42661.59057,142901618.7,49909.21224,359033066.7,4.8e+12,1.42515109,4.9481
2713.552,24683957.39,144616488.2,-26013.88985,42050.08902,146707963,49446.25822,359033066.7,4.8e+12,1.42515109,5.1442
2812.092,22116018.48,148732363.9,-26103.10684,41491.3387,150367663.9,49019.41834,359033066.7,4.8e+12,1.42515109,4.927
2916.17,19395084.6,153021161.6,-26180.65032,40928.22962,154245405.8,48585.45493,359033066.7,4.8e+12,1.42515109,5.2039
3018.916,16701837.04,157198924.4,-26242.40763,40398.05588,158083690.5,48173.30046,359033066.7,4.8e+12,1.42515109,5.1373
3118.02,14098671.76,161178145.6,-26289.72266,39909.52211,161793594.3,47790.37008,359033066.7,4.8e+12,1.42515109,4.9552
3217.631,11478006.59,165130007,-26326.58667,39439.82398,165528438.2,47419.28807,359033066.7,4.8e+12,1.42515109,4.98055
3317.505,8847219.717,169046351,-26354.04033,38989.15826,169277707,47060.49196,359033066.7,4.8e+12,1.42515109,4.9937
3415.713,6258056.921,172854408.2,-26372.82997,38564.69908,172967655.1,46720.04041,359033066.7,4.8e+12,1.42515109,4.9104
3514.723,3646249.147,176652249,-26384.48846,38154.48942,176689875.8,46388.64402,359033066.7,4.8e+12,1.42515109,4.9505
3613.178,1048260.264,180389356.8,-26389.66276,37763.24459,180392402.5,46070.34776,359033066.7,4.8e+12,1.42515109,4.92275
3711.412,-1544121.545,184080462.1,-26389.17993,37388.53139,184086938.3,45763.42532,359033066.7,4.8e+12,1.42515109,4.9117
3810.559,-4160294.063,187769296.5,-26383.63318,37025.325,187815379.4,45463.95045,359033066.7,4.8e+12,1.42515109,4.95735
3909.023,-6757676.037,191397781.8,-26373.67498,36678.71707,191517041.2,45176.31036,359033066.7,4.8e+12,1.42515109,4.9232
4010.822,-9441789.564,195113992.6,-26359.2636,36334.33671,195342308.5,44888.69347,359033066.7,4.8e+12,1.42515109,5.08995
4111.416,-12092503.08,198752449.3,-26341.39869,36007.22742,199119975.7,44613.78387,359033066.7,4.8e+12,1.42515109,5.0297
4215.455,-14831928.96,202481573.2,-26319.59163,35681.9616,203024071.5,44338.73348,359033066.7,4.8e+12,1.42515109,5.20195
4315.969,-17476237.36,206052820.6,-26295.69908,35379.63887,206792610.5,44081.54531,359033066.7,4.8e+12,1.42515109,5.0257
4417.517,-20145181.64,209630522.9,-26269.09056,35085.47111,210596259.4,43829.84602,359033066.7,4.8e+12,1.42515109,5.0774
4516.044,-22732037.71,213073753.2,-26241.19285,34810.31745,214282920.1,43593.10041,359033066.7,4.8e+12,1.42515109,4.92635
4614.54,-25315242.2,216489279.3,-26211.51042,34544.84042,217964376.8,43363.45557,359033066.7,4.8e+12,1.42515109,4.9248
4715.538,-27960946.11,219964891.3,-26179.44758,34282.07822,221734904.6,43134.95523,359033066.7,4.8e+12,1.42515109,5.0499
4826.928,-30875028.18,223767918.5,-26142.43304,34002.81357,225887911.8,42890.76983,359033066.7,4.8e+12,1.42515109,5.5695
4926.056,-33464789.44,227126601.9,-26108.2378,33763.10898,229578712.9,42680.06102,359033066.7,4.8e+12,1.42515109,4.9564
5024.415,-36031059.24,230436131.8,-26073.30587,33533.06213,233236035.1,42476.85881,359033066.7,4.8e+12,1.42515109,4.91795
5122.785,-38594136.38,233723767.9,-26037.51365,33310.39161,236888807.3,42279.24203,359033066.7,4.8e+12,1.42515109,4.9185
5223.133,-41205084.99,237055306.9,-26000.25077,33090.51365,240609803.6,42083.19301,359033066.7,4.8e+12,1.42515109,5.0174
5326.955,-43902452.26,240479340.1,-25961.02697,32870.38786,244453959.5,41886.00386,359033066.7,4.8e+12,1.42515109,5.1911
5429.688,-46567488.5,243845327.6,-25921.65866,32659.5957,248252038.8,41696.30174,359033066.7,4.8e+12,1.42515109,5.13665
5534.248,-49275741.87,247249297.5,-25881.12932,32451.89178,252111709,41508.53087,359033066.7,4.8e+12,1.42515109,5.228
5636.054,-51908571.95,250543070.6,-25841.31267,32255.97932,255863889.7,41330.63806,359033066.7,4.8e+12,1.42515109,5.0903
5737.474,-54527374.8,253804826.3,-25801.37911,32066.72888,259596079.4,41158.0644,359033066.7,4.8e+12,1.42515109,5.071
5841.545,-57210408.73,257132192.6,-25760.19801,31878.3983,263419808.2,40985.6082,359033066.7,4.8e+12,1.42515109,5.20355
5943.57,-59836527.47,260375403.7,-25719.69143,31699.28336,267162424.1,40820.9149,359033066.7,4.8e+12,1.42515109,5.10125
