t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,27000000,0,0,31000,27000000,31000,227382370.4,8.37e+11,2.796653759,0
37.232,26993504.72,1154099.47,-348.7772044,30992.54747,27018165.05,30994.5099,227382370.4,8.37e+11,2.796653759,1.8616
159.37,26881757.52,4933291.051,-1473.828499,30865.88272,27330683.27,30901.04993,227382370.4,8.37e+11,2.796653759,6.1069
277.161,26647155.22,8555070.698,-2495.923657,30609.16596,27986784.67,30710.75831,227382370.4,8.37e+11,2.796653759,5.88955
395.689,26295017.47,12162450.48,-3427.752252,30245.65904,28971592.04,30439.27359,227382370.4,8.37e+11,2.796653759,5.9264
508.668,25862615.87,15556670.26,-4208.67702,29831.74645,30180869.59,30127.1648,227382370.4,8.37e+11,2.796653759,5.64895
619.362,25359274.17,18834627.74,-4868.421371,29389.84336,31588542.05,29790.34105,227382370.4,8.37e+11,2.796653759,5.5347
730.365,24786811.22,22071665.26,-5429.937052,28932.81595,33189522.71,29437.93564,227382370.4,8.37e+11,2.796653759,5.55015
842.571,24150052.96,25292249.42,-5905.390367,28473.61847,34970315.11,29079.55612,227382370.4,8.37e+11,2.796653759,5.6103
959.64,23433914.55,28598290.82,-6315.603255,28010.02539,36973106.29,28713.20893,227382370.4,8.37e+11,2.796653759,5.85345
1070.316,22716689.56,31675060.94,-6635.110765,27593.47749,38978936.23,28380.0052,227382370.4,8.37e+11,2.796653759,5.5338
1178.378,21985287.13,34635961.44,-6893.591514,27210.6444,41024415.6,28070.28273,227382370.4,8.37e+11,2.796653759,5.4031
1288.565,21213289.92,37613886.84,-7112.001427,26845.90582,43183424.51,27771.98631,227382370.4,8.37e+11,2.796653759,5.50935
1400.086,20409637.95,40588408.18,-7294.756481,26503.03978,45430960.81,27488.62655,227382370.4,8.37e+11,2.796653759,5.57605
1513.147,19575959.31,43566449.04,-7447.766883,26181.46245,47762471.3,27220.18015,227382370.4,8.37e+11,2.796653759,5.65305
1629.534,18701337.66,46595621.66,-7577.547933,25876.19411,50208485.22,26962.87548,227382370.4,8.37e+11,2.796653759,5.81935
1738.62,17869073.5,49403762.02,-7678.270162,25612.10396,52536039.91,26738.28158,227382370.4,8.37e+11,2.796653759,5.4543
1850.381,17005991.93,52252029.48,-7764.221283,25361.86553,54949780.22,26523.71307,227382370.4,8.37e+11,2.796653759,5.58805
1965.762,16105766.24,55164357.44,-7837.863895,25123.25514,57467399.78,26317.48581,227382370.4,8.37e+11,2.796653759,5.76905
2082.654,15185860.35,58087849.13,-7899.596218,24900.10035,60040058.06,26123.14334,227382370.4,8.37e+11,2.796653759,5.8446
2184.574,14378374.84,60616354.61,-7944.639813,24719.40674,62298315.46,25964.71397,227382370.4,8.37e+11,2.796653759,5.096
2291.665,13525374.29,63253982.78,-7984.590188,24542.23171,64683862.64,25808.42533,227382370.4,8.37e+11,2.796653759,5.35455
2392.945,12715035.7,65731603.04,-8016.479763,24385.61258,66950099.11,25669.47698,227382370.4,8.37e+11,2.796653759,5.064
2494.38,11900473.59,68197618.04,-8043.539486,24238.51154,69228147.29,25538.28439,227382370.4,8.37e+11,2.796653759,5.07175
2595.066,11089425.5,70631121.17,-8066.271224,24101.35852,71496367.98,25415.35391,227382370.4,8.37e+11,2.796653759,5.0343
2694.448,10286813.99,73019967.99,-8085.248061,23973.93845,73740994.48,25300.61187,227382370.4,8.37e+11,2.796653759,4.9691
2796.211,9463177.699,75453310.61,-8101.615892,23851.00089,76044420.01,25189.41094,227382370.4,8.37e+11,2.796653759,5.08815
2897.69,8640319.775,77867764.07,-8115.278219,23735.39819,78345668.71,25084.3949,227382370.4,8.37e+11,2.796653759,5.07395
2998.748,7819615.811,80260870.41,-8126.606569,23626.67012,80640893.54,24985.22114,227382370.4,8.37e+11,2.796653759,5.0529
3098.685,7006989.083,82616919.68,-8135.875585,23524.94322,82913529.13,24892.07554,227382370.4,8.37e+11,2.796653759,4.99685
3205.779,6135236.732,85130726.54,-8143.962929,23421.83769,85351518.62,24797.3106,227382370.4,8.37e+11,2.796653759,5.3547
3304.486,5331064.306,87438144.92,-8149.951029,23331.81402,87600510.46,24714.27213,227382370.4,8.37e+11,2.796653759,4.93535
3415.943,4422386.383,90033220.73,-8155.252564,23235.49707,90141767.99,24625.11864,227382370.4,8.37e+11,2.796653759,5.57285
3542.803,3387514.031,92974256.13,-8159.670614,23132.21251,93035947.64,24529.15572,227382370.4,8.37e+11,2.796653759,6.343
3661.619,2417835.973,95717268.81,-8162.481096,23041.10096,95747801.43,24444.19013,227382370.4,8.37e+11,2.796653759,5.9408
3776.778,1477746.857,98365805.74,-8164.163595,22957.56518,98376905.19,24366.02894,227382370.4,8.37e+11,2.796653759,5.75795
3889.686,555895.1114,100953474.8,-8164.961043,22879.87511,100955005.3,24293.11166,227382370.4,8.37e+11,2.796653759,5.6454
