t,type,r,v,details
2919.3,apocenter,7000826.616,7545.109013,{"ecc": 5.904087189589907e-05, "energy": -28467696.285718083}
5833.545,pericenter,7000000.004,7545.999995,{"ecc": 5.904089131847369e-05, "energy": -28467696.285725027}
8749.4711,apocenter,7000826.614,7545.109016,{"ecc": 5.904087470276488e-05, "energy": -28467696.28573146}
