t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,-7600,7000000,7600,-28058754.29,5.32e+10,0.0144233172,0
883.294,4067468.31,-5748881.857,-6115.943682,-4435.231152,7042296.575,7554.868794,-28058754.5,5.319999983e+10,0.01442327882,44.1647
956.656,3606775.892,-6056297.584,-6436.914176,-3941.506899,7048941.251,7547.803703,-28058754.5,5.319999983e+10,0.01442327882,3.6681
1035.275,3088640.296,-6344547.735,-6736.138227,-3387.331737,7056414.446,7539.865682,-28058754.5,5.319999983e+10,0.01442327882,3.93095
1112.431,2559078.95,-6584219.91,-6983.044562,-2822.147706,7064052.442,7531.76135,-28058754.5,5.319999983e+10,0.01442327882,3.8578
