t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,1937000,0,0,2600,1937000,2600,850288.6939,5036200000,1.672241684,0
32.75200001,1936299.788,85144.94125,-42.74293988,2599.060686,1938170.924,2599.412127,850288.6939,5036200000,1.672241684,1.6376
133.213,1925480.862,345669.6733,-171.9220973,2584.690319,1956262.782,2590.401756,850288.6939,5036200000,1.672241684,5.02305
232.578,1902302.721,601130.6697,-293.1694818,2554.780992,1995022.236,2571.547057,850288.6939,5036200000,1.672241684,4.96825
329.38,1868591.469,846516.2847,-401.4981161,2513.296986,2051395.597,2545.164528,850288.6938,5036200000,1.672241684,4.8401
433.427,1821320.002,1105255.165,-504.7657254,2458.823858,2130444.914,2510.100237,850288.6938,5036200000,1.672241684,5.20235
531.898,1767355.471,1344583.152,-589.1121728,2401.378652,2220686.653,2472.584191,850288.6938,5036200000,1.672241684,4.92355
629.583,1706235.955,1576258.845,-660.2309774,2341.707237,2322893.256,2433.001793,850288.6938,5036200000,1.672241684,4.88425
729.835,1636891.695,1807924.928,-721.2607058,2280.062146,2438853.617,2391.422253,850288.6938,5036200000,1.672241684,5.0126
828.783,1562983.286,2030569.991,-771.0113973,2220.501924,2562446.339,2350.550439,850288.6938,5036200000,1.672241684,4.9474
936.398,1477556.103,2266160.352,-815.0281704,2158.439513,2705301.236,2307.191377,850288.6938,5036200000,1.672241684,5.38075
1036.572,1394197.438,2479619.915,-848.0992987,2103.888595,2844697.07,2268.39583,850288.6938,5036200000,1.672241684,5.0087
1134.371,1309927.819,2682907.647,-874.3178656,2053.919211,2985616.24,2232.266977,850288.6938,5036200000,1.672241684,4.88995
1237.209,1218828.187,2891579.324,-896.5732112,2004.948249,3137956.841,2196.283453,850288.6938,5036200000,1.672241684,5.1419
1337.158,1128317.52,3089737.308,-913.9323046,1960.786057,3289312.551,2163.320184,850288.6938,5036200000,1.672241684,4.99745
1442.219,1031504.295,3293453.084,-928.4916512,1917.836229,3451207.662,2130.772759,850288.6938,5036200000,1.672241684,5.25305
1542.915,937430.2894,3484631.466,-939.5612436,1879.793458,3608522.136,2101.522966,850288.6938,5036200000,1.672241684,5.0348
1644.939,841101.6912,3674572.577,-948.4367799,1844.129234,3769606.833,2073.727311,850288.6938,5036200000,1.672241684,5.1012
1745.177,745675.126,3857777.669,-955.284079,1811.68228,3929183.113,2048.111412,850288.6938,5036200000,1.672241684,5.0119
1847.167,647957.7706,4040970.78,-960.6939804,1781.078565,4092590.148,2023.653572,850288.6938,5036200000,1.672241684,5.0995
1949.1,549811.4284,4221057.471,-964.8156755,1752.705627,4256714.553,2000.711449,850288.6938,5036200000,1.672241684,5.09665
2049.24,453035.7678,4395260.496,-967.8382227,1726.792781,4418546.846,1979.52624,850288.6938,5036200000,1.672241684,5.007
2150.665,354754.2158,4569146.267,-970.0464807,1702.349732,4582897.354,1959.33274,850288.6938,5036200000,1.672241684,5.07125
2250.966,257377.7412,4738749.968,-971.5339548,1679.80145,4745734.354,1940.518265,850288.6938,5036200000,1.672241684,5.01505
2351.054,160088.7855,4905813.65,-972.4482555,1658.767495,4908425.001,1922.801397,850288.6938,5036200000,1.672241684,5.0044
2450.563,63295.94164,5069890.93,-972.8900692,1639.18033,5070286.029,1906.155093,850288.6938,5036200000,1.672241684,4.97545
2549.944,-33396.52596,5231872.615,-972.9460652,1620.823522,5231979.204,1890.421365,850288.6938,5036200000,1.672241684,4.96905
2649.931,-130667.6484,5393057.298,-972.6804288,1603.467172,5394640.03,1875.423735,850288.6938,5036200000,1.672241684,4.99935
2753.748,-231621.6967,5558635.991,-972.1223104,1586.526942,5563459.597,1860.669106,850288.6938,5036200000,1.672241684,5.19085
2856.9,-331859.1798,5721464.647,-971.3333361,1570.694364,5731080.895,1846.772654,850288.6938,5036200000,1.672241684,5.1576
2956.326,-428389.4675,5876910.114,-970.3912229,1556.298748,5892502.866,1834.046052,850288.6938,5036200000,1.672241684,4.9713
3055.978,-525037.6318,6031312.306,-969.3001183,1542.654626,6054121.955,1821.901758,850288.6938,5036200000,1.672241684,4.9826
3159.705,-625515.7181,6190624.035,-968.0368145,1529.221317,6222145.599,1809.865496,850288.6938,5036200000,1.672241684,5.18635
3261.715,-724197.3139,6345976.361,-966.6915516,1516.716112,6387165.077,1798.588425,850288.6938,5036200000,1.672241684,5.1005
3363.356,-822381.166,6499531.134,-965.269745,1504.899202,6551352.207,1787.866686,850288.6938,5036200000,1.672241684,5.08205
3467.58,-922906.4966,6655773.219,-963.7448921,1493.398787,6719454.855,1777.370011,850288.6938,5036200000,1.672241684,5.2112
3570.435,-1021952.809,6808817.612,-962.1882679,1482.616821,6885084.227,1767.472461,850288.6938,5036200000,1.672241684,5.14275
3670.723,-1118371.011,6957000.389,-960.6326765,1472.607826,7046318.764,1758.234611,850288.6938,5036200000,1.672241684,5.0144
3773.634,-1217147.276,7108040.168,-959.007684,1462.81816,7211496.552,1749.151997,850288.6938,5036200000,1.672241684,5.14555
3873.449,-1312791.12,7253595.712,-957.411964,1453.757027,7371436.175,1740.703066,850288.6938,5036200000,1.672241684,4.99075
3976.661,-1411521.783,7403175.456,-955.7488407,1444.806863,7536537.705,1732.317152,850288.6938,5036200000,1.672241684,5.1606
4076.773,-1507122.654,7547399.446,-954.1288111,1436.506348,7696405.465,1724.503487,850288.6938,5036200000,1.672241684,5.0056
4176.882,-1602558.351,7690805.93,-952.5069571,1428.557127,7855997.017,1716.987178,850288.6938,5036200000,1.672241684,5.00545
4278.213,-1698993.738,7835169.611,-950.8675626,1420.846102,8017260.29,1709.664519,850288.6938,5036200000,1.672241684,5.06655
4379,-1794746.885,7977999.206,-949.2427302,1413.490543,8177382.693,1702.650074,850288.6938,5036200000,1.672241684,5.03935
4481.019,-1891504.148,8121835.111,-947.6068991,1406.344779,8339184.223,1695.807912,850288.6938,5036200000,1.672241684,5.10095
4583.191,-1988239.826,8265170.745,-945.9800976,1399.472534,8500949.656,1689.201503,850288.6938,5036200000,1.672241684,5.1086
4683.524,-2083073.253,8405256.453,-944.395823,1392.98466,8659534.064,1682.940799,850288.6938,5036200000,1.672241684,5.01665
4784.797,-2178634.704,8546007.06,-942.8117295,1386.682995,8819335.907,1676.837406,850288.6938,5036200000,1.672241684,5.06365
4886.242,-2274198.448,8686368.919,-941.2414941,1380.605488,8979141.584,1670.93,850288.6938,5036200000,1.672241684,5.07225
5001.701,-2382771.099,8845385.809,-939.4759606,1373.957965,9160701.295,1664.444523,850288.6938,5036200000,1.672241684,5.77295
5104.257,-2479040.456,8986000.533,-937.9280862,1368.280326,9321686.927,1658.885211,850288.6938,5036200000,1.672241684,5.1278
5212.811,-2580768.348,9134216.572,-936.3114073,1362.490041,9491800.548,1653.196348,850288.6938,5036200000,1.672241684,5.4277
5329.145,-2689593.648,9292370.997,-934.6044066,1356.521229,9673782.752,1647.311519,850288.6938,5036200000,1.672241684,5.8167
5453.691,-2805882.626,9460935.596,-932.8068603,1350.386361,9868246.028,1641.240983,850288.6938,5036200000,1.672241684,6.2273
5576.934,-2920736.523,9626999.814,-931.0590705,1344.56,10060309.5,1635.454856,850288.6938,5036200000,1.672241684,6.16215
5690.026,-3025942.462,9778766.097,-929.4825559,1339.414928,10236239.26,1630.32824,850288.6938,5036200000,1.672241684,5.6546
5788.277,-3117198.653,9910151.548,-928.1342138,1335.093197,10388841.66,1626.009521,850288.6938,5036200000,1.672241684,4.91255
