t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,10670,7000000,10670,-14304.28571,7.469e+10,0.9994975554,0
21.541728,6998113.039,229829.5864,-175.1598001,10667.12451,7001886.013,10668.56252,-14304.28571,7.469e+10,0.9994975554,1.0770864
26.0566896,6997239.395,277988.3344,-211.836562,10665.79371,7002759.218,10667.89717,-14304.28571,7.469e+10,0.9994975554,0.2128751999
30.3849552,6996246.452,324149.5334,-246.9779629,10664.28159,7003751.662,10667.14113,-14304.28571,7.469e+10,0.9994975554,0.2271744
35.2014672,6994962.753,375509.5819,-286.0581156,10662.32732,7005034.716,10666.16393,-14304.28571,7.469e+10,0.9994975554,0.2474304
40.0827504,6993469.822,427549.9954,-325.6324333,10660.05542,7006526.897,10665.0278,-14304.28571,7.469e+10,0.9994975554,0.2392368
44.9575536,6991786.17,479509.544,-365.1183911,10657.49444,7008209.703,10663.74696,-14304.28571,7.469e+10,0.9994975554,0.2399952
49.611096,6989999.443,529098.4286,-402.7747831,10654.77803,7009995.532,10662.38821,-14304.28571,7.469e+10,0.9994975554,0.2499600001
54.248712,6988044.586,578504.4112,-440.2622441,10651.80759,7011949.407,10660.9022,-14304.28571,7.469e+10,0.9994975554,0.226392
58.5958416,6986054.403,624802.7132,-475.3620305,10648.78517,7013938.59,10659.38997,-14304.28571,7.469e+10,0.9994975554,0.2144256
62.9465808,6983909.883,671125.803,-510.4495441,10645.53028,7016082.033,10657.7612,-14304.28571,7.469e+10,0.9994975554,0.2258688
67.3240608,6981598.212,717718.8089,-545.7078671,10642.02392,7018392.542,10656.0063,-14304.28571,7.469e+10,0.9994975554,0.2148287999
71.6125488,6979183.967,763349.2332,-580.2028654,10638.36445,7020805.574,10654.17446,-14304.28571,7.469e+10,0.9994975554,0.2110368001
76.0154736,6976551.505,810180.4592,-615.5674295,10634.37706,7023436.714,10652.17812,-14304.28571,7.469e+10,0.9994975554,0.2249856001
80.750968,6973546.548,860528.8297,-653.5421684,10629.82911,7026440.16,10649.90067,-14304.28571,7.469e+10,0.9994975554,0.2094640001
85.24692,6970527.322,908309.858,-689.5340821,10625.26348,7029457.87,10647.61388,-14304.28571,7.469e+10,0.9994975554,0.24048
89.9562336,6967191.452,958335.7918,-727.1658475,10620.22358,7032792.064,10645.08896,-14304.28571,7.469e+10,0.9994975554,0.2458751999
94.6608288,6963682.141,1008287.287,-764.6866526,10614.9268,7036299.611,10642.43471,-14304.28571,7.469e+10,0.9994975554,0.2468544
99.2444544,6960093.465,1056929.831,-801.1688238,10609.51568,7039886.484,10639.72248,-14304.28571,7.469e+10,0.9994975554,0.2131872
103.8452,6956323.401,1105728.545,-837.7105956,10603.837,7043654.654,10636.8754,-14304.28571,7.469e+10,0.9994975554,0.2196079999
108.3919632,6952432.58,1153928.463,-873.7449151,10597.9828,7047543.52,10633.93951,-14304.28571,7.469e+10,0.9994975554,0.2458368
112.9031616,6948410.45,1201724.519,-909.4169306,10591.93781,7051563.629,10630.9071,-14304.28571,7.469e+10,0.9994975554,0.2385168001
117.6038208,6944048.401,1251498.318,-946.4985426,10585.38973,7055923.486,10627.62134,-14304.28571,7.469e+10,0.9994975554,0.2475408
122.069832,6939742.82,1298758.457,-981.6423167,10578.93436,7060226.904,10624.3811,-14304.28571,7.469e+10,0.9994975554,0.2122656
126.339,6935480.459,1343908.154,-1015.155315,10572.55152,7064487.124,10621.1763,-14304.28571,7.469e+10,0.9994975554,0.2102736
130.637376,6931044.57,1389338.771,-1048.814258,10565.91701,7068920.784,10617.84411,-14304.28571,7.469e+10,0.9994975554,0.2134848
134.9268,6926473.875,1434645.9,-1082.317224,10559.08957,7073489.182,10614.41393,-14304.28571,7.469e+10,0.9994975554,0.2177472
139.194456,6921783.946,1479693.605,-1115.562573,10552.09318,7078176.754,10610.89772,-14304.28571,7.469e+10,0.9994975554,0.2118096
143.516688,6916889.625,1525286.516,-1149.14154,10544.80176,7083068.617,10607.23199,-14304.28571,7.469e+10,0.9994975554,0.2153136001
147.9873888,6911674.702,1572411.91,-1183.774405,10537.04379,7088280.92,10603.33032,-14304.28571,7.469e+10,0.9994975554,0.2342496001
152.4887376,6906267.835,1619824.826,-1218.539717,10529.01232,7093685.07,10599.28957,-14304.28571,7.469e+10,0.9994975554,0.2214911999
157.02904,6900655.897,1667610.915,-1253.496419,10520.68916,7099294.188,10595.10046,-14304.28571,7.469e+10,0.9994975554,0.2122519999
161.59128,6894857.235,1715589.322,-1288.508526,10512.10287,7105089.937,10590.77717,-14304.28571,7.469e+10,0.9994975554,0.237288
165.930144,6889194.53,1761181.817,-1321.698319,10503.73141,7110749.796,10586.56034,-14304.28571,7.469e+10,0.9994975554,0.2104400001
170.3183664,6883321.173,1807255.581,-1355.156109,10495.06259,7116620.202,10582.19197,-14304.28571,7.469e+10,0.9994975554,0.2117184
174.5942352,6877457.197,1852112.686,-1387.649025,10486.42188,7122481.232,10577.83596,-14304.28571,7.469e+10,0.9994975554,0.2326512
178.992528,6871280.615,1898215.132,-1420.958498,10477.3359,7128654.71,10573.25355,-14304.28571,7.469e+10,0.9994975554,0.21816
183.72564,6864470.487,1947781.961,-1456.672157,10467.33617,7135461.417,10568.208,-14304.28571,7.469e+10,0.9994975554,0.233808
188.1970944,6857881.851,1994564.664,-1490.283779,10457.67982,7142046.743,10563.33342,-14304.28571,7.469e+10,0.9994975554,0.2312208001
192.7111728,6851078.248,2041749.064,-1524.087528,10447.72708,7148846.928,10558.30687,-14304.28571,7.469e+10,0.9994975554,0.2408688
197.389416,6843866.517,2090601.528,-1558.982117,10437.19795,7156055.034,10552.98661,-14304.28571,7.469e+10,0.9994975554,0.2381232001
201.97516,6836639.264,2138439.779,-1593.047483,10426.66742,7163278.657,10547.66296,-14304.28571,7.469e+10,0.9994975554,0.2109760001
206.4010272,6829516.137,2184563.973,-1625.792196,10416.30937,7170398.205,10542.42388,-14304.28571,7.469e+10,0.9994975554,0.2450832002
210.957108,6822032.37,2231996.856,-1659.361598,10405.44903,7177878.211,10536.92794,-14304.28571,7.469e+10,0.9994975554,0.214788
215.349048,6814673.74,2277673.629,-1691.586346,10394.79234,7185233.144,10531.53228,-14304.28571,7.469e+10,0.9994975554,0.2118720001
219.6628224,6807308.585,2322491.522,-1723.106405,10384.14802,7192594.598,10526.14012,-14304.28571,7.469e+10,0.9994975554,0.2258735999
224.0307984,6799712.637,2367825.37,-1754.888192,10373.19295,7200186.729,10520.58766,-14304.28571,7.469e+10,0.9994975554,0.2185536
228.339624,6792083.827,2412498.057,-1786.105391,10362.21372,7207811.706,10515.02,-14304.28571,7.469e+10,0.9994975554,0.213504
232.6209264,6784370.81,2456838.175,-1816.989459,10351.13688,7215520.848,10509.39986,-14304.28571,7.469e+10,0.9994975554,0.2115216001
236.94528,6776446.303,2501575.658,-1848.047084,10339.78095,7223441.373,10503.635,-14304.28571,7.469e+10,0.9994975554,0.2118239999
241.2212784,6768478.642,2545764.245,-1878.620415,10328.38826,7231405.031,10497.84829,-14304.28571,7.469e+10,0.9994975554,0.2122176001
245.5805472,6760221.552,2590762.849,-1909.647258,10316.60816,7239657.973,10491.86145,-14304.28571,7.469e+10,0.9994975554,0.2175408
249.9698688,6751771.2,2636019.424,-1940.741653,10304.58012,7248104.079,10485.74507,-14304.28571,7.469e+10,0.9994975554,0.2167632
254.2749888,6743350.685,2680356.195,-1971.095358,10292.62241,7256520.363,10479.66092,-14304.28571,7.469e+10,0.9994975554,0.2159951999
258.5634864,6734833.068,2724470.261,-2001.188417,10280.55498,7265033.7,10473.51736,-14304.28571,7.469e+10,0.9994975554,0.2142816
262.9424064,6726003.019,2769460.722,-2031.76678,10268.07474,7273859.313,10467.15984,-14304.28571,7.469e+10,0.9994975554,0.2140896001
267.2165472,6717255.439,2813321.614,-2061.466677,10255.74089,7282602.497,10460.8731,-14304.28571,7.469e+10,0.9994975554,0.2110367999
271.519128,6708321.758,2857420.789,-2091.216391,10243.17516,7291531.689,10454.46428,-14304.28571,7.469e+10,0.9994975554,0.211416
275.8702896,6699157.36,2901962.579,-2121.149865,10230.31686,7300691.484,10447.90217,-14304.28571,7.469e+10,0.9994975554,0.2323823998
280.169592,6689974.587,2945918.23,-2150.575024,10217.4651,7309869.643,10441.33928,-14304.28571,7.469e+10,0.9994975554,0.2206080001
284.7539136,6680044.058,2992726.664,-2181.783565,10203.60308,7319795.182,10434.25586,-14304.28571,7.469e+10,0.9994975554,0.2366304001
289.393368,6669848.849,3040032.956,-2213.190166,10189.41066,7329985.269,10426.99862,-14304.28571,7.469e+10,0.9994975554,0.211608
293.6630304,6660337.855,3083510.159,-2241.934678,10176.20624,7339491.484,10420.24206,-14304.28571,7.469e+10,0.9994975554,0.2103456
297.9949776,6650563.026,3127563.68,-2270.941821,10162.67113,7349261.401,10413.31173,-14304.28571,7.469e+10,0.9994975554,0.2107344
302.2934688,6640739.822,3171218.724,-2299.567882,10149.10523,7359079.669,10406.36101,-14304.28571,7.469e+10,0.9994975554,0.2133071999
306.5808768,6630819.709,3214702.836,-2327.963278,10135.44219,7368994.798,10399.35582,-14304.28571,7.469e+10,0.9994975554,0.2138352001
311.1268656,6620168.703,3260745.246,-2357.899058,10120.81336,7379640.453,10391.85022,-14304.28571,7.469e+10,0.9994975554,0.2404944
315.7664256,6609158.569,3307666.447,-2388.267147,10105.73558,7390645.054,10384.10861,-14304.28571,7.469e+10,0.9994975554,0.2492592
320.2504896,6598383.955,3352948.279,-2417.439889,10091.02373,7401414.255,10376.54931,-14304.28571,7.469e+10,0.9994975554,0.2361696
324.948696,6586954.888,3400321.499,-2447.817519,10075.46501,7412837.58,10368.54887,-14304.28571,7.469e+10,0.9994975554,0.2452607999
329.6526912,6575369.21,3447679.514,-2478.038493,10059.74195,7424417.437,10360.45765,-14304.28571,7.469e+10,0.9994975554,0.2410367999
334.5245088,6563220.832,3496648.771,-2509.131851,10043.30783,7436559.71,10351.99376,-14304.28571,7.469e+10,0.9994975554,0.2489711999
339.2186976,6551372.566,3543756.51,-2538.892464,10027.33132,7448402.023,10343.75891,-14304.28571,7.469e+10,0.9994975554,0.2480592001
343.8725424,6539488.675,3590385.035,-2568.203554,10011.35771,7460279.943,10335.51899,-14304.28571,7.469e+10,0.9994975554,0.2301888001
348.239424,6528213.904,3634070.504,-2595.53111,9996.249803,7471549.05,10327.71959,-14304.28571,7.469e+10,0.9994975554,0.212192
352.7121264,6516542.601,3678745.93,-2623.343394,9980.65848,7483214.489,10319.66444,-14304.28571,7.469e+10,0.9994975554,0.2371728
357.4245264,6504111.695,3725739.834,-2652.451162,9964.105798,7495639.149,10311.10574,-14304.28571,7.469e+10,0.9994975554,0.2497632
362.190712,6491399.867,3773190.459,-2681.686919,9947.2357,7508344.59,10302.37559,-14304.28571,7.469e+10,0.9994975554,0.2095280001
366.5875344,6479550.012,3816892.267,-2708.474292,9931.56088,7520188.491,10294.25736,-14304.28571,7.469e+10,0.9994975554,0.2100864
370.8631872,6467914.129,3859323.406,-2734.354809,9916.217069,7531818.527,10286.30435,-14304.28571,7.469e+10,0.9994975554,0.2159712001
375.3746832,6455516.836,3904023.661,-2761.482133,9899.921267,7544209.592,10277.85117,-14304.28571,7.469e+10,0.9994975554,0.2296272
380.1241008,6442333.983,3951001.556,-2789.839046,9882.651498,7557385.821,10268.88517,-14304.28571,7.469e+10,0.9994975554,0.2465327999
384.814368,6429183.616,3997313.616,-2817.640001,9865.48418,7570529.58,10259.96458,-14304.28571,7.469e+10,0.9994975554,0.2383775999
389.215152,6416726.733,4040693.854,-2843.541472,9849.277066,7582980.205,10251.53583,-14304.28571,7.469e+10,0.9994975554,0.2326272
393.8964576,6403351.134,4086760.776,-2870.898539,9831.933801,7596349.083,10242.50852,-14304.28571,7.469e+10,0.9994975554,0.2454383999
398.638576,6389671.691,4133343.105,-2898.405243,9814.25959,7610021.652,10233.30075,-14304.28571,7.469e+10,0.9994975554,0.2141679999
