t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,28000000,0,0,14600,28000000,14600,-100337835.7,4.088e+11,0.03016735732,0
21.5622,27998282.13,314801.6819,-159.3394377,14599.10425,28000051.82,14599.97377,-100337835.7,4.088e+11,0.03016735732,1.07811
26.0751888,27997487.78,380686.3707,-192.6873452,14598.69006,28000075.79,14599.96164,-100337835.7,4.088e+11,0.03016735732,0.2156496
30.333888,27996600.18,442856.8397,-224.1551936,14598.22724,28000102.56,14599.94809,-100337835.7,4.088e+11,0.03016735732,0.209856
34.69248,27995552.99,506483.3928,-256.3599446,14597.68121,28000134.15,14599.9321,-100337835.7,4.088e+11,0.03016735732,0.226416
38.9748048,27994387.43,568994.129,-287.9998086,14597.07346,28000169.32,14599.9143,-100337835.7,4.088e+11,0.03016735732,0.2124336
43.1877312,27993108.54,630489.1445,-319.1254417,14596.40662,28000207.9,14599.89477,-100337835.7,4.088e+11,0.03016735732,0.2080464
47.370864,27991708.96,691546.3489,-350.0293435,14595.67685,28000250.12,14599.8734,-100337835.7,4.088e+11,0.03016735732,0.2076
51.5816784,27990169.56,753004.3692,-381.135969,14594.87418,28000296.56,14599.8499,-100337835.7,4.088e+11,0.03016735732,0.2253168
55.8484896,27988476.08,815276.0829,-412.6542762,14593.99117,28000347.65,14599.82404,-100337835.7,4.088e+11,0.03016735732,0.2069712
60.0858576,27986661.2,877114.2136,-443.9529514,14593.04487,28000402.4,14599.79632,-100337835.7,4.088e+11,0.03016735732,0.2094672
64.2861216,27984731.33,938406.7651,-474.9753001,14592.03861,28000460.62,14599.76686,-100337835.7,4.088e+11,0.03016735732,0.2095872
68.5057296,27982661.37,999977.195,-506.1380913,14590.95931,28000523.06,14599.73525,-100337835.7,4.088e+11,0.03016735732,0.2064192
72.7480128,27980447.74,1061873.753,-537.4657296,14589.80511,28000589.84,14599.70145,-100337835.7,4.088e+11,0.03016735732,0.2089056
76.9199808,27978141.19,1122739.467,-568.2714031,14588.60246,28000659.42,14599.66623,-100337835.7,4.088e+11,0.03016735732,0.2075856
81.079728,27975713.44,1183421.756,-598.984005,14587.33663,28000732.66,14599.62916,-100337835.7,4.088e+11,0.03016735732,0.206904
85.3983456,27973057.81,1246415.921,-630.8664347,14585.95198,28000812.77,14599.58861,-100337835.7,4.088e+11,0.03016735732,0.2412192
89.7559728,27970238.64,1309972.886,-663.0334226,14584.48208,28000897.82,14599.54557,-100337835.7,4.088e+11,0.03016735732,0.2081136
93.967224,27967380.99,1371388.69,-694.1164564,14582.99212,28000984.03,14599.50193,-100337835.7,4.088e+11,0.03016735732,0.20664
98.168424,27964399.74,1432651.515,-725.1217734,14581.43772,28001073.97,14599.45641,-100337835.7,4.088e+11,0.03016735732,0.209712
102.4146768,27961254.16,1494564.528,-756.4558423,14579.79766,28001168.86,14599.40838,-100337835.7,4.088e+11,0.03016735732,0.2112336
106.988796,27957716.86,1561250.073,-790.2049166,14577.95336,28001275.57,14599.35437,-100337835.7,4.088e+11,0.03016735732,0.214852
111.6165264,27953981,1628708.436,-824.3447068,14576.00557,28001388.27,14599.29733,-100337835.7,4.088e+11,0.03016735732,0.2351952
116.2852416,27950051.98,1696754.906,-858.7817031,14573.95708,28001506.8,14599.23734,-100337835.7,4.088e+11,0.03016735732,0.2233968
120.7261488,27946165.49,1761472.025,-891.5333658,14571.93078,28001624.04,14599.178,-100337835.7,4.088e+11,0.03016735732,0.2179584
125.062904,27942229.78,1824662.498,-923.5120274,14569.87883,28001742.77,14599.11791,-100337835.7,4.088e+11,0.03016735732,0.213604
129.395904,27938158.99,1887789.211,-955.458008,14567.75648,28001865.58,14599.05575,-100337835.7,4.088e+11,0.03016735732,0.2161824
133.746864,27933932.06,1951168.169,-987.5312093,14565.55274,28001993.1,14598.99121,-100337835.7,4.088e+11,0.03016735732,0.2150496
138.103872,27929559.42,2014625.459,-1019.643604,14563.27305,28002125.01,14598.92445,-100337835.7,4.088e+11,0.03016735732,0.221832
142.477248,27925029.66,2078310.991,-1051.871035,14560.91148,28002261.66,14598.85529,-100337835.7,4.088e+11,0.03016735732,0.2148672
146.814528,27920398.1,2141460.531,-1083.826759,14558.49685,28002401.38,14598.78457,-100337835.7,4.088e+11,0.03016735732,0.2155776
