t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,75000000,0,0,41070,75000000,41070,-845594483.3,3.08025e+12,0.001315616836,0
21.213528,74994933,871219.9746,-477.7085819,41067.22531,74999993.33,41070.00366,-845594483.3,3.08025e+12,0.001315616836,1.0606764
25.6931808,74992567.1,1055184.076,-578.580065,41065.92974,74999990.22,41070.00536,-845594483.3,3.08025e+12,0.001315616836,0.2137104
29.9715168,74989885.66,1230874.861,-674.9151231,41064.46139,74999986.69,41070.0073,-845594483.3,3.08025e+12,0.001315616836,0.2104944
34.198056,74986831.99,1404431.96,-770.0802498,41062.7892,74999982.68,41070.0095,-845594483.3,3.08025e+12,0.001315616836,0.208392
38.4683952,74983338.2,1579779.994,-866.2274008,41060.87599,74999978.08,41070.01202,-845594483.3,3.08025e+12,0.001315616836,0.2136336
42.7432656,74979429.47,1755305.422,-962.4718404,41058.73557,74999972.94,41070.01484,-845594483.3,3.08025e+12,0.001315616836,0.2101968
46.970544,74975159.68,1928867.264,-1057.639623,41056.39743,74999967.32,41070.01792,-845594483.3,3.08025e+12,0.001315616836,0.209088
51.266352,74970408.55,2105232.158,-1154.344403,41053.79571,74999961.07,41070.02135,-845594483.3,3.08025e+12,0.001315616836,0.218136
55.6168128,74965173.6,2283828.936,-1252.273001,41050.92905,74999954.18,41070.02512,-845594483.3,3.08025e+12,0.001315616836,0.2199744
59.9625456,74959519.01,2462218.661,-1350.088095,41047.8326,74999946.74,41070.0292,-845594483.3,3.08025e+12,0.001315616836,0.2203488
64.3331376,74953403.36,2641614.757,-1448.455035,41044.48366,74999938.7,41070.03361,-845594483.3,3.08025e+12,0.001315616836,0.2137968
68.6938656,74946873.07,2820590.874,-1546.591724,41040.90767,74999930.11,41070.03832,-845594483.3,3.08025e+12,0.001315616836,0.2125488
72.9717696,74940050.99,2996152.027,-1642.855944,41037.17189,74999921.13,41070.04325,-845594483.3,3.08025e+12,0.001315616836,0.2138208
77.4177408,74932524.52,3178593.039,-1742.892587,41033.05038,74999911.23,41070.04868,-845594483.3,3.08025e+12,0.001315616836,0.2217984
81.815424,74924642.27,3359033.992,-1841.832592,41028.73405,74999900.86,41070.05436,-845594483.3,3.08025e+12,0.001315616836,0.218304
86.177664,74916393.71,3538001.41,-1939.964664,41024.21713,74999890.01,41070.06031,-845594483.3,3.08025e+12,0.001315616836,0.217392
90.583488,74907628.25,3718736.405,-2039.065984,41019.41715,74999878.47,41070.06664,-845594483.3,3.08025e+12,0.001315616836,0.21096
94.9894272,74898425.95,3899454.449,-2138.158058,41014.37795,74999866.37,41070.07327,-845594483.3,3.08025e+12,0.001315616836,0.2444256
99.7339824,74888028.23,4094036.032,-2244.851899,41008.68414,74999852.69,41070.08077,-845594483.3,3.08025e+12,0.001315616836,0.2335872
104.3368224,74877457.35,4282779.221,-2348.344464,41002.8955,74999838.78,41070.0884,-845594483.3,3.08025e+12,0.001315616836,0.2338752
108.9038784,74866497.87,4470028.134,-2451.017739,40996.89406,74999824.36,41070.09631,-845594483.3,3.08025e+12,0.001315616836,0.2312352
113.4535296,74855113.95,4656535.618,-2553.284529,40990.6602,74999809.39,41070.10452,-845594483.3,3.08025e+12,0.001315616836,0.2154288
117.801744,74843799.25,4834758.411,-2651.008672,40984.46423,74999794.5,41070.11268,-845594483.3,3.08025e+12,0.001315616836,0.22848
122.217024,74831875.26,5015701.969,-2750.224741,40977.93462,74999778.81,41070.12128,-845594483.3,3.08025e+12,0.001315616836,0.220728
126.8255424,74818962.21,5204533.341,-2853.765971,40970.86339,74999761.82,41070.1306,-845594483.3,3.08025e+12,0.001315616836,0.2424384
131.574504,74805156.47,5399084.557,-2960.443618,40963.30332,74999743.66,41070.14056,-845594483.3,3.08025e+12,0.001315616836,0.2203824
136.076256,74791601.71,5583474.576,-3061.549681,40955.88068,74999725.83,41070.15033,-845594483.3,3.08025e+12,0.001315616836,0.2217456
140.596584,74777533.07,5768591.272,-3163.054275,40948.17664,74999707.32,41070.16048,-845594483.3,3.08025e+12,0.001315616836,0.225792
145.074672,74763143.52,5951943.259,-3263.591306,40940.29686,74999688.39,41070.17086,-845594483.3,3.08025e+12,0.001315616836,0.2259936
149.628576,74748048.69,6138362.716,-3365.810396,40932.03085,74999668.53,41070.18175,-845594483.3,3.08025e+12,0.001315616836,0.2256576
154.143456,74732623.72,6323146.95,-3467.132928,40923.58406,74999648.24,41070.19288,-845594483.3,3.08025e+12,0.001315616836,0.2299392
158.741736,74716443.66,6511304.777,-3570.305385,40914.72377,74999626.95,41070.20455,-845594483.3,3.08025e+12,0.001315616836,0.2245152
163.22892,74700197.19,6694876.803,-3670.963399,40905.82712,74999605.57,41070.21627,-845594483.3,3.08025e+12,0.001315616836,0.227176
167.673488,74683659.82,6876665.498,-3770.643645,40896.77116,74999583.82,41070.2282,-845594483.3,3.08025e+12,0.001315616836,0.23092
172.166488,74666491.99,7060393.664,-3871.387451,40887.36995,74999561.23,41070.24059,-845594483.3,3.08025e+12,0.001315616836,0.225812
176.6764416,74648804.22,7244772.057,-3972.487891,40877.68401,74999537.96,41070.25335,-845594483.3,3.08025e+12,0.001315616836,0.2173536
180.965976,74631557.9,7420098.114,-4068.62474,40868.2398,74999515.27,41070.26579,-845594483.3,3.08025e+12,0.001315616836,0.212112
185.1997248,74614131.54,7593103.852,-4163.48937,40858.697,74999492.34,41070.27836,-845594483.3,3.08025e+12,0.001315616836,0.2181648
189.6406656,74595420.82,7774532.245,-4262.97251,40848.45087,74999467.73,41070.29186,-845594483.3,3.08025e+12,0.001315616836,0.2218656
194.0398752,74576450.39,7954210.379,-4361.496023,40838.06251,74999442.77,41070.30554,-845594483.3,3.08025e+12,0.001315616836,0.2188992
198.4588368,74556958.49,8134648.713,-4460.43648,40827.38859,74999417.13,41070.3196,-845594483.3,3.08025e+12,0.001315616836,0.2167248
202.8416352,74537194.3,8313563.295,-4558.541513,40816.56554,74999391.13,41070.33386,-845594483.3,3.08025e+12,0.001315616836,0.2181552
207.239016,74516932.29,8493024.967,-4656.946639,40805.46988,74999364.47,41070.34848,-845594483.3,3.08025e+12,0.001315616836,0.217872
211.6373184,74496233.22,8672474.923,-4755.345447,40794.13488,74999337.24,41070.36341,-845594483.3,3.08025e+12,0.001315616836,0.2201424
216.0636816,74474965.23,8853018.893,-4854.344252,40782.48831,74999309.26,41070.37875,-845594483.3,3.08025e+12,0.001315616836,0.2181696
220.340328,74454000.43,9027406.705,-4949.967519,40771.00777,74999281.67,41070.39388,-845594483.3,3.08025e+12,0.001315616836,0.222864
224.621832,74432602.23,9201942.933,-5045.672275,40759.28989,74999253.52,41070.40931,-845594483.3,3.08025e+12,0.001315616836,0.210624
