t,type,r,v,details
2916.9776,apocenter,7000826.62,7545.109009,{"ecc": 5.9040872513183025e-05, "energy": -28467696.28571762}
5833.9526,pericenter,7000000.005,7545.999994,{"ecc": 5.904088726527146e-05, "energy": -28467696.285723235}
8750.0561,apocenter,7000826.612,7545.109018,{"ecc": 5.904087000607749e-05, "energy": -28467696.285730362}
