t,type,r,v,details
2978.904234,apocenter,7204881.506,7383.882713,{"ecc": 0.014423317204400377, "energy": -28058754.28571483}
5957.374994,pericenter,7000000.003,7599.999997,{"ecc": 0.014423317204403596, "energy": -28058754.285714764}
8936.012431,apocenter,7204881.507,7383.882712,{"ecc": 0.014423317204406594, "energy": -28058754.28571473}
