t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,3800000,0,0,4750,3800000,4750,58392.10526,1.805e+10,1.010405924,0
18.28919756,3799506.097,86869.9248,-54.0055847,4749.382703,3800499.042,4749.689744,58392.10526,1.805e+10,1.010405924,0.9144598781
77.82104615,3791071.086,369360.6747,-229.1115839,4738.865293,3809021.828,4744.400529,58392.10526,1.805e+10,1.010405924,2.97659243
138.2447807,3771917.633,655049.1325,-404.2679433,4715.157213,3828374.59,4732.456034,58392.10526,1.805e+10,1.010405924,3.021186727
197.236577,3743126.662,932223.2716,-570.9890537,4679.96739,3857465.157,4714.671067,58392.10526,1.805e+10,1.010405924,2.949589814
256.4811768,3704479.357,1208163.443,-732.5870448,4633.556692,3896514.624,4691.111957,58392.10526,1.805e+10,1.010405924,2.962229991
316.0585423,3656169.515,1482575.795,-887.8584571,4576.834437,3945327.174,4662.156808,58392.10526,1.805e+10,1.010405924,2.978868276
375.0952404,3599411.212,1750901.165,-1033.525123,4511.960069,4002676.1,4628.818191,58392.10526,1.805e+10,1.010405924,2.951834906
434.7433418,3533597.12,2017889.234,-1171.657845,4439.024516,4069175.048,4591.047894,58392.10526,1.805e+10,1.010405924,2.982405066
494.5901183,3459568.803,2281206.195,-1300.640899,4359.783193,4143973.698,4549.656717,58392.10526,1.805e+10,1.010405924,2.99233883
554.319412,3378281.972,2539130.986,-1419.562549,4276.003265,4226106.394,4505.481301,58392.10526,1.805e+10,1.010405924,2.986464684
614.3396451,3289739.867,2793162.158,-1529.212546,4188.37414,4315569.862,4458.808019,58392.10526,1.805e+10,1.010405924,3.001011652
673.8788748,3195691.515,3039888.241,-1628.433794,4099.188923,4410596.873,4410.798844,58392.10526,1.805e+10,1.010405924,2.976961486
733.4420932,3095969.163,3281358.908,-1718.527161,4008.727135,4511356.929,4361.562661,58392.10526,1.805e+10,1.010405924,2.978160919
792.2186066,2992558.209,3514343.596,-1798.883153,3919.090521,4615843.969,4312.221134,58392.10526,1.805e+10,1.010405924,2.938825674
851.6157497,2883499.949,3744443.154,-1871.974684,3828.852923,4726037.081,4261.971835,58392.10526,1.805e+10,1.010405924,2.969857153
910.0029088,2772285.107,3965430.498,-1936.411262,3741.063896,4838409.217,4212.510849,58392.10526,1.805e+10,1.010405924,2.919357956
968.2990341,2657690.757,4180997.262,-1993.9605,3654.77307,4954196.026,4163.321351,58392.10526,1.805e+10,1.010405924,2.914806262
1026.766155,2539576.315,4392192.595,-2045.409076,3569.953519,5073539.559,4114.397455,58392.10526,1.805e+10,1.010405924,2.923356066
1089.221545,2410278.703,4612382.621,-2094.028809,3481.563316,5204182.632,4062.787193,58392.10526,1.805e+10,1.010405924,3.122769459
1149.993422,2281729.53,4821411.364,-2135.626854,3397.976978,5334069.478,4013.371352,58392.10526,1.805e+10,1.010405924,3.03859388
1209.439773,2153688.473,5021039.186,-2171.386108,3318.67183,5463442.921,3965.91734,58392.10526,1.805e+10,1.010405924,2.972317528
1269.090334,2023205.048,5216689.181,-2202.838557,3241.626913,5595284.146,3919.265588,58392.10526,1.805e+10,1.010405924,2.982528084
1328.664624,1891137.03,5407578.711,-2230.255498,3167.257452,5728726.453,3873.700989,58392.10526,1.805e+10,1.010405924,2.978714503
1388.908137,1756036.079,5596186.061,-2254.325955,3094.681583,5865233.255,3828.712527,58392.10526,1.805e+10,1.010405924,3.012175603
1448.99972,1619931.928,5780040.871,-2275.046302,3024.904508,6002753.695,3784.954816,58392.10526,1.805e+10,1.010405924,3.004579195
1508.415316,1484222.681,5957780.589,-2292.634488,2958.442021,6139875.122,3742.800033,58392.10526,1.805e+10,1.010405924,2.970779794
1568.562874,1345857.48,6133763.145,-2307.806183,2893.667081,6279680.141,3701.253646,58392.10526,1.805e+10,1.010405924,3.007377872
1628.746722,1206568.238,6306026.551,-2320.6107,2831.308833,6420418.817,3660.811895,58392.10526,1.805e+10,1.010405924,3.009192398
1688.854913,1066749.969,6474399.333,-2331.274934,2771.403992,6561692.024,3621.535987,58392.10526,1.805e+10,1.010405924,3.005409572
1749.242972,925693.9433,6640000.085,-2340.07593,2713.527124,6704215.868,3583.180823,58392.10526,1.805e+10,1.010405924,3.019402955
1809.292115,784954.6759,6801272.549,-2347.126609,2658.181793,6846419.658,3546.115306,58392.10526,1.805e+10,1.010405924,3.002457122
1868.730469,645275.3806,6957694.22,-2352.610939,2605.480576,6987552.445,3510.456845,58392.10526,1.805e+10,1.010405924,2.971917717
1927.663831,506500.5326,7109752.595,-2356.734078,2555.187393,7127771.374,3476.086611,58392.10526,1.805e+10,1.010405924,2.946668119
1989.133225,361533.5181,7265257.156,-2359.787016,2504.720729,7274246.904,3441.252779,58392.10526,1.805e+10,1.010405924,3.073469695
2049.486224,219051.0623,7414977.156,-2361.676618,2457.061027,7418212.022,3408.029539,58392.10526,1.805e+10,1.010405924,3.017649938
2109.507687,77267.97694,7561075.694,-2362.583564,2411.436736,7561470.491,3375.918872,58392.10526,1.805e+10,1.010405924,3.001073161
2172.174669,-70793.39703,7710747.605,-2362.607351,2365.601663,7711072.58,3343.349328,58392.10526,1.805e+10,1.010405924,3.133349072
2237.049222,-224043.2035,7862725.759,-2361.748335,2319.996608,7865917.093,3310.625237,58392.10526,1.805e+10,1.010405924,3.243727646
2297.592899,-366989.3539,8001939.617,-2360.226011,2279.047092,8010350.73,3280.963649,58392.10526,1.805e+10,1.010405924,3.027183891
2357.720774,-508843.744,8137788.146,-2358.101553,2239.844505,8153681.246,3252.313998,58392.10526,1.805e+10,1.010405924,3.006393722
2419.287353,-653942.4361,8274489.136,-2355.362668,2201.146042,8300289.824,3223.783056,58392.10526,1.805e+10,1.010405924,3.078328936
2479.957125,-796747.1621,8406909.949,-2352.167073,2164.371401,8444580.565,3196.434498,58392.10526,1.805e+10,1.010405924,3.033488601
2538.827747,-935118.9933,8533307.878,-2348.646818,2129.91759,8584392.283,3170.597864,58392.10526,1.805e+10,1.010405924,2.943531141
2599.271165,-1076960.286,8661008.648,-2344.650101,2095.745618,8727709.566,3144.762915,58392.10526,1.805e+10,1.010405924,3.022170877
2658.275263,-1215180.86,8783709.851,-2340.416123,2063.508601,8867368.452,3120.194765,58392.10526,1.805e+10,1.010405924,2.950204908
2717.340256,-1353285.079,8904664.125,-2335.885684,2032.297176,9006909.774,3096.222495,58392.10526,1.805e+10,1.010405924,2.953249622
2776.569478,-1491496.732,9024133.802,-2331.082314,2002.014916,9146559.647,3072.785134,58392.10526,1.805e+10,1.010405924,2.961461124
2835.670146,-1629117.887,9141585.279,-2326.059371,1972.767059,9285612.877,3049.977387,58392.10526,1.805e+10,1.010405924,2.955033394
2895.076515,-1767145.541,9257930.115,-2320.806077,1944.299656,9425076.836,3027.613251,58392.10526,1.805e+10,1.010405924,2.970318473
2954.193176,-1904184.856,9372055.213,-2315.399395,1916.85747,9563542.173,3005.897023,58392.10526,1.805e+10,1.010405924,2.955833016
3014.076243,-2042670.062,9486031.777,-2309.763061,1889.921364,9703468.445,2984.42761,58392.10526,1.805e+10,1.010405924,2.994153356
3073.89657,-2180668.903,9598303.409,-2303.992762,1863.841674,9842903.291,2963.492607,58392.10526,1.805e+10,1.010405924,2.991016378
3133.476396,-2317766.149,9708596.615,-2298.125117,1838.653883,9981427.16,2943.132201,58392.10526,1.805e+10,1.010405924,2.978991295
3193.252437,-2454960.385,9817767.663,-2292.133919,1814.138549,10120049.03,2923.17919,58392.10526,1.805e+10,1.010405924,2.988802041
3253.323723,-2592468.693,9926023.663,-2286.023173,1790.231884,10258988.24,2903.589528,58392.10526,1.805e+10,1.010405924,3.003564291
3313.989189,-2730962.176,10033914.62,-2279.774534,1766.799652,10398922.87,2884.259513,58392.10526,1.805e+10,1.010405924,3.033273319
3374.232086,-2868113.845,10139667.93,-2273.505072,1744.207777,10537501.73,2865.499273,58392.10526,1.805e+10,1.010405924,3.012144848
