t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,27000000,0,0,19900,27000000,19900,-55112629.63,5.373e+11,0.5645295058,0
21.4218,26997849.08,426282.5001,-200.8091637,19898.41476,27001214.26,19899.42799,-55112629.63,5.373e+11,0.5645295058,1.07109
26.0185392,26996826.99,517748.6479,-243.8909674,19897.66153,27001791.26,19899.15619,-55112629.63,5.373e+11,0.5645295058,0.2157024
30.4018656,26995667.91,604964.7694,-284.9681366,19896.80738,27002445.59,19898.84797,-55112629.63,5.373e+11,0.5645295058,0.2142912
34.7949648,26994325.59,692371.2941,-326.1317529,19895.81825,27003203.37,19898.49104,-55112629.63,5.373e+11,0.5645295058,0.2139696
39.2040768,26992796.57,780091.7506,-367.4394938,19894.69161,27004066.55,19898.08448,-55112629.63,5.373e+11,0.5645295058,0.2149296
43.5295536,26991119.59,866143.1519,-407.9571975,19893.45603,27005013.25,19897.6386,-55112629.63,5.373e+11,0.5645295058,0.2135712
47.9200224,26989238.2,953481.7557,-449.0763982,19892.06994,27006075.35,19897.13839,-55112629.63,5.373e+11,0.5645295058,0.2299248
52.3983648,26987133.18,1042561.835,-491.0102478,19890.51923,27007263.7,19896.57876,-55112629.63,5.373e+11,0.5645295058,0.2109216
56.7690912,26984897.69,1129494.302,-531.9275504,19888.87255,27008525.7,19895.98447,-55112629.63,5.373e+11,0.5645295058,0.2147616
61.1721936,26982464.82,1217063.149,-573.1383497,19887.08066,27009899.12,19895.33777,-55112629.63,5.373e+11,0.5645295058,0.2178048
65.5574496,26979861.49,1304268.933,-614.1718057,19885.16342,27011368.78,19894.64579,-55112629.63,5.373e+11,0.5645295058,0.2138928
70.0019616,26977039.4,1392644.213,-655.7484768,19883.08531,27012961.94,19893.89573,-55112629.63,5.373e+11,0.5645295058,0.2417328
74.4643152,26974020.1,1481364.661,-697.479888,19880.86225,27014666.42,19893.09332,-55112629.63,5.373e+11,0.5645295058,0.2181216
78.837504,26970880.49,1568302.419,-738.3648754,19878.5509,27016438.82,19892.25901,-55112629.63,5.373e+11,0.5645295058,0.228624
