t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,27000000,0,0,19900,27000000,19900,-55112629.63,5.373e+11,0.5645295058,0
32.354,26995093.76,643805.6028,-303.2604377,19896.38429,27002769.72,19898.6953,-55112629.63,5.373e+11,0.5645295058,1.6177
123.086,26929069.37,2447267.379,-1151.180358,19847.79892,27040042.43,19881.15535,-55112629.63,5.373e+11,0.5645295058,4.5366
212.218,26789634.51,4212183.849,-1975.635625,19745.63182,27118757.53,19844.22112,-55112629.63,5.373e+11,0.5645295058,4.4566
321.137,26520433.43,6352896.742,-2963.086703,19550.05062,27270729.48,19773.32451,-55112629.63,5.373e+11,0.5645295058,5.44595
428.613,26150944.25,8440437.117,-3906.864262,19285.12994,27479317.02,19676.88555,-55112629.63,5.373e+11,0.5645295058,5.3738
534.996,25687287.81,10475204.96,-4802.957254,18958.32841,27741064.76,19557.26501,-55112629.63,5.373e+11,0.5645295058,5.31915
640.035,25138212.91,12447117.99,-5644.029227,18579.20863,28051033.75,19417.57089,-55112629.63,5.373e+11,0.5645295058,5.25195
740.726,24531216.17,14297611.95,-6404.877305,18169.72899,28393701.31,19265.55229,-55112629.63,5.373e+11,0.5645295058,5.03455
848.807,23797197.83,16235721.03,-7168.472768,17687.57309,28808076.33,19085.00049,-55112629.63,5.373e+11,0.5645295058,5.40405
953.067,23013774.76,18054048.44,-7850.783063,17188.03571,29250341.77,18896.1204,-55112629.63,5.373e+11,0.5645295058,5.213
1063.127,22112765.87,19915394.66,-8512.165897,16631.87947,29758987.87,18683.58593,-55112629.63,5.373e+11,0.5645295058,5.503
1165.836,21209141.15,21596096.72,-9074.964205,16092.8815,30269110.69,18475.27565,-55112629.63,5.373e+11,0.5645295058,5.13545
1258.172,20349552.4,23059211.41,-9536.892326,15596.7452,30754373.9,18281.43255,-55112629.63,5.373e+11,0.5645295058,4.6168
1347.948,19474669.62,24437505.73,-9947.185158,15107.60447,31248271.04,18088.28917,-55112629.63,5.373e+11,0.5645295058,4.4888
1438.463,18556991.63,25782505.98,-10323.51133,14610.8816,31766327.34,17890.01809,-55112629.63,5.373e+11,0.5645295058,4.52575
1531.615,17578753.16,27119688.83,-10673.37725,14098.91407,32318571.83,17683.33566,-55112629.63,5.373e+11,0.5645295058,4.6576
1623.399,16584644.68,28390653.22,-10982.87046,13596.25953,32879775.39,17478.03527,-55112629.63,5.373e+11,0.5645295058,4.5892
1714.58,15570447.58,29607749.79,-11257.66921,13100.82744,33452319.58,17273.29719,-55112629.63,5.373e+11,0.5645295058,4.55905
1805.794,14532222.76,30780336.11,-11501.99514,12610.92172,34038428.12,17068.42813,-55112629.63,5.373e+11,0.5645295058,4.5607
1898.92,13450622.06,31931733.51,-11721.97561,12118.1755,34649023.63,16859.86031,-55112629.63,5.373e+11,0.5645295058,4.6563
1989.525,12379870.5,33008297.13,-11909.41052,11647.18475,35253494.48,16658.06026,-55112629.63,5.373e+11,0.5645295058,4.53025
2079.661,11298914.22,34037352.93,-12071.7348,11187.80971,35863726.2,16458.85376,-55112629.63,5.373e+11,0.5645295058,4.5068
2172.028,10177096.35,35049387.71,-12214.96658,10727.31323,36497025.48,16256.71116,-55112629.63,5.373e+11,0.5645295058,4.61835
2265.838,9025255.81,36034215.44,-12338.36025,10270.83005,37147273.46,16053.81835,-55112629.63,5.373e+11,0.5645295058,4.6905
2360.312,7854551.063,36983290.94,-12441.97161,9822.960421,37808170.83,15852.23041,-55112629.63,5.373e+11,0.5645295058,4.7237
2453.247,6694245.618,37876175.05,-12525.35514,9394.255844,38463197.49,15656.83762,-55112629.63,5.373e+11,0.5645295058,4.64675
2546.14,5527513.458,38729393.43,-12591.88085,8977.652054,39121852.22,15464.59504,-55112629.63,5.373e+11,0.5645295058,4.64465
2638.198,4365883.271,39537307.09,-12642.63315,8576.576259,39777626.73,15277.23251,-55112629.63,5.373e+11,0.5645295058,4.6029
2729.745,3206705.148,40304652.83,-12679.41148,8189.316169,40432016.98,15094.11722,-55112629.63,5.373e+11,0.5645295058,4.57735
2829.222,1943992.858,41098905.24,-12705.27391,7781.485106,41144855.33,14898.84209,-55112629.63,5.373e+11,0.5645295058,4.97385
2938.837,550445.9217,41927940.62,-12718.38289,7347.492883,41931553.69,14688.18964,-55112629.63,5.373e+11,0.5645295058,5.48075
3044.855,-797985.3187,42685324.56,-12717.2568,6942.777021,42692782.91,14488.988,-55112629.63,5.373e+11,0.5645295058,5.3009
3146.775,-2093578.178,43373685.88,-12704.68755,6567.286254,43424183.31,14301.68992,-55112629.63,5.373e+11,0.5645295058,5.096
3242.187,-3304824.928,43983985.26,-12683.72584,6227.50395,44107967.84,14130.06393,-55112629.63,5.373e+11,0.5645295058,4.7706
3352.234,-4698846.792,44648359.05,-12649.62002,5849.25996,44894934.31,13936.52499,-55112629.63,5.373e+11,0.5645295058,5.50235
3460.324,-6063910.251,45261150.18,-12606.83835,5491.506683,45665552.91,13750.96428,-55112629.63,5.373e+11,0.5645295058,5.4045
3576.129,-7520751.013,45875601.6,-12551.92663,5122.784297,46487982.51,13557.0565,-55112629.63,5.373e+11,0.5645295058,5.79025
3687.021,-8909376.922,46424732.61,-12491.53029,4783.269801,47271902.81,13376.02329,-55112629.63,5.373e+11,0.5645295058,5.5446
3794.97,-10254354.68,46923796.7,-12426.22419,4464.992564,48031182.43,13204.06021,-55112629.63,5.373e+11,0.5645295058,5.39745
3901.172,-11570382.98,47381863.05,-12356.40162,4163.157731,48774119.25,13038.88582,-55112629.63,5.373e+11,0.5645295058,5.3101
4009.432,-12904003.98,47816411.27,-12280.1701,3866.525789,49526987.65,12874.49414,-55112629.63,5.373e+11,0.5645295058,5.413
