t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,3800000,0,0,3360,3800000,3360,-5578057.895,1.2768e+10,0.005946979449,0
23.980584,3799150.833,80568.76028,-70.81849512,3359.249159,3800005.05,3359.995561,-5578057.895,1.2768e+10,0.005946979449,1.1990292
28.389756,3798809.882,95379.62164,-83.83693186,3358.947687,3800007.078,3359.993779,-5578057.895,1.2768e+10,0.005946979449,0.217956
32.8280016,3798408.715,110286.6883,-96.93990821,3358.592973,3800009.463,3359.991682,-5578057.895,1.2768e+10,0.005946979449,0.2475552
37.3577,3797939.322,125499.1817,-110.3113205,3358.177933,3800012.255,3359.989228,-5578057.895,1.2768e+10,0.005946979449,0.213956
41.792624,3797421.072,140391.4485,-123.4012309,3357.719694,3800015.337,3359.986519,-5578057.895,1.2768e+10,0.005946979449,0.212776
46.294776,3796835.592,155507.2674,-136.6876035,3357.202011,3800018.819,3359.983459,-5578057.895,1.2768e+10,0.005946979449,0.217104
50.647756,3796212.638,170119.9197,-149.5316704,3356.651194,3800022.523,3359.980202,-5578057.895,1.2768e+10,0.005946979449,0.2279
55.0653504,3795523.281,184946.9156,-162.5640986,3356.041665,3800026.623,3359.976599,-5578057.895,1.2768e+10,0.005946979449,0.2142336
59.6427216,3794748.263,200307.2166,-176.0652374,3355.356397,3800031.232,3359.972548,-5578057.895,1.2768e+10,0.005946979449,0.2199744
64.1042352,3793933.396,215275.5968,-189.2218432,3354.635896,3800036.078,3359.968288,-5578057.895,1.2768e+10,0.005946979449,0.2193408
68.6835312,3793035.98,230635.6716,-202.7226784,3353.842407,3800041.415,3359.963597,-5578057.895,1.2768e+10,0.005946979449,0.2453328
73.174832,3792095.761,245696.9395,-215.9608183,3353.011076,3800047.006,3359.958682,-5578057.895,1.2768e+10,0.005946979449,0.2158
77.6038176,3791110.371,260545.4667,-229.0119101,3352.139806,3800052.866,3359.953532,-5578057.895,1.2768e+10,0.005946979449,0.2126976
82.0936656,3790052.448,275593.9846,-242.23872,3351.204407,3800059.158,3359.948002,-5578057.895,1.2768e+10,0.005946979449,0.2272416
86.5236384,3788950.438,290437.5896,-255.2853565,3350.23003,3800065.712,3359.942241,-5578057.895,1.2768e+10,0.005946979449,0.2233104
91.0073328,3787776.22,305456.6893,-268.4861715,3349.191812,3800072.695,3359.936103,-5578057.895,1.2768e+10,0.005946979449,0.2292048
95.5861536,3786516.015,320789.5083,-281.9626484,3348.07757,3800080.189,3359.929516,-5578057.895,1.2768e+10,0.005946979449,0.2235456
100.1697024,3785192.718,336132.9247,-295.4483577,3346.907549,3800088.059,3359.922599,-5578057.895,1.2768e+10,0.005946979449,0.2316384
104.7077232,3783821.681,351318.5304,-308.7952786,3345.695322,3800096.212,3359.915432,-5578057.895,1.2768e+10,0.005946979449,0.2248272
109.231008,3782394.833,366449.2301,-322.0938539,3344.433755,3800104.698,3359.907974,-5578057.895,1.2768e+10,0.005946979449,0.2325696
113.7128448,3780921.743,381435.5371,-335.2654308,3343.131308,3800113.458,3359.900274,-5578057.895,1.2768e+10,0.005946979449,0.2397456
118.2246096,3779379.202,396515.9025,-348.5195819,3341.767462,3800122.631,3359.892211,-5578057.895,1.2768e+10,0.005946979449,0.2401296
122.7939,3777756.059,411782.1504,-361.9370055,3340.332358,3800132.284,3359.883726,-5578057.895,1.2768e+10,0.005946979449,0.227964
127.3643424,3776071.188,427045.5635,-375.3518329,3338.842685,3800142.304,3359.874919,-5578057.895,1.2768e+10,0.005946979449,0.2293968
131.90772,3774335.541,442211.7208,-388.6810759,3337.308126,3800152.626,3359.865847,-5578057.895,1.2768e+10,0.005946979449,0.22324
136.41312,3772554.613,457244.1015,-401.8926357,3335.733542,3800163.217,3359.856538,-5578057.895,1.2768e+10,0.005946979449,0.21844
140.874208,3770732.567,472121.5283,-414.9678995,3334.122613,3800174.053,3359.847014,-5578057.895,1.2768e+10,0.005946979449,0.226988
145.53,3768768.81,487640.4897,-428.6068644,3332.386403,3800185.731,3359.836749,-5578057.895,1.2768e+10,0.005946979449,0.2246688
150.136368,3766763.424,502986.6253,-442.0938136,3330.613398,3800197.657,3359.826267,-5578057.895,1.2768e+10,0.005946979449,0.2323104
154.530456,3764792.571,517617.8237,-454.9523196,3328.870936,3800209.378,3359.815965,-5578057.895,1.2768e+10,0.005946979449,0.213696
158.9124,3762770.913,532200.8518,-467.7683706,3327.083568,3800221.401,3359.805398,-5578057.895,1.2768e+10,0.005946979449,0.214176
163.23468,3760721.78,546577.5407,-480.4029623,3325.271919,3800233.587,3359.794687,-5578057.895,1.2768e+10,0.005946979449,0.2223168
167.517024,3758637.739,560813.5708,-492.9138173,3323.429421,3800245.981,3359.783794,-5578057.895,1.2768e+10,0.005946979449,0.214512
172.004592,3756396.352,575723.2595,-506.0165605,3321.447826,3800259.31,3359.772079,-5578057.895,1.2768e+10,0.005946979449,0.2464176
176.656624,3754010.769,591169.857,-519.5909945,3319.338764,3800273.497,3359.759609,-5578057.895,1.2768e+10,0.005946979449,0.213604
180.941064,3751757.845,605387.1148,-532.0849505,3317.346999,3800286.895,3359.747834,-5578057.895,1.2768e+10,0.005946979449,0.210304
185.361768,3749377.175,620047.4904,-544.9681718,3315.242311,3800301.053,3359.73539,-5578057.895,1.2768e+10,0.005946979449,0.210928
189.974968,3746832.135,635336.1975,-558.4034004,3312.992325,3800316.188,3359.722088,-5578057.895,1.2768e+10,0.005946979449,0.210044
194.4594,3744298.746,650188.0838,-571.4546078,3310.752658,3800331.254,3359.708846,-5578057.895,1.2768e+10,0.005946979449,0.2338704
198.7811088,3741801.922,664491.4403,-584.0236405,3308.545334,3800346.103,3359.695795,-5578057.895,1.2768e+10,0.005946979449,0.2150736
203.174136,3739208.243,679020.9516,-596.791252,3306.252402,3800361.527,3359.682239,-5578057.895,1.2768e+10,0.005946979449,0.216432
207.8500608,3736385.939,694474.9278,-610.3710501,3303.757377,3800378.312,3359.667487,-5578057.895,1.2768e+10,0.005946979449,0.2499888
212.7396912,3733366.756,710622.58,-624.5602019,3301.088327,3800396.267,3359.651707,-5578057.895,1.2768e+10,0.005946979449,0.2203152
217.186296,3730560.914,725295.7192,-637.4535015,3298.607901,3800412.953,3359.637041,-5578057.895,1.2768e+10,0.005946979449,0.2267568
222.07368,3727410.826,741410.5026,-651.6133748,3295.823179,3800431.686,3359.620577,-5578057.895,1.2768e+10,0.005946979449,0.2358336
226.539912,3724471.694,756124.6304,-664.5423209,3293.22497,3800449.165,3359.605215,-5578057.895,1.2768e+10,0.005946979449,0.2297376
