t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,3800000,0,0,5200,3800000,5200,2297142.105,1.976e+10,1.409368474,0
920.639,2791254.31,4413047.659,-1824.01055,4195.445196,5221694.195,4574.797797,2297141.637,1.975999997e+10,1.409368402,46.03195
991.426,2660145.314,4706761.026,-1878.91921,4103.676671,5406475.048,4513.368987,2297141.637,1.975999997e+10,1.409368402,3.53935
1059.732,2530209.485,4984144.443,-1924.464292,4018.715459,5589602.478,4455.741998,2297141.637,1.975999997e+10,1.409368402,3.4153
1129.508,2394498.895,5261636.405,-1964.390791,3935.725297,5780868.673,4398.723087,2297141.637,1.975999997e+10,1.409368402,3.4888
1197.46,2259854.555,5526436.955,-1997.676059,3858.641768,5970632.13,4345.092166,2297141.637,1.975999997e+10,1.409368402,3.3976
1265.808,2122313.296,5787623.034,-2026.301465,3784.799803,6164478.413,4293.088303,2297141.637,1.975999997e+10,1.409368402,3.4174
1333.548,1984210.508,6041627.778,-2050.488646,3715.185856,6359116.098,4243.478482,2297141.637,1.975999997e+10,1.409368402,3.387
1400.346,1846545.696,6287596.295,-2070.78777,3649.908301,6553136.515,4196.426169,2297141.637,1.975999997e+10,1.409368402,3.3399
1468.393,1705021.818,6533792.95,-2088.309058,3586.711273,6752595.776,4150.365342,2297141.637,1.975999997e+10,1.409368402,3.40235
1538.019,1559081.263,6781365.856,-2103.36889,3525.336449,6958279.763,4105.137972,2297141.637,1.975999997e+10,1.409368402,3.4813
1604.94,1417904.828,7015394.798,-2115.466367,3469.321869,7157249.351,4063.421241,2297141.637,1.975999997e+10,1.409368402,3.34605
1673.017,1273531.019,7249716.853,-2125.693262,3415.17061,7360725.216,4022.680964,2297141.637,1.975999997e+10,1.409368402,3.40385
1740.337,1130140.099,7477898.544,-2134.008772,3364.272175,7562815.83,3984.008121,2297141.637,1.975999997e+10,1.409368402,3.366
1808.05,985401.6992,7704041.262,-2140.801126,3315.581621,7766805.539,3946.6582,2297141.637,1.975999997e+10,1.409368402,3.38565
1875.972,839802.4186,7927651.112,-2146.233303,3269.115551,7972008.546,3910.682021,2297141.637,1.975999997e+10,1.409368402,3.3961
1942.564,696736.1456,8143891.942,-2150.386709,3225.730429,8173641.613,3876.789883,2297141.637,1.975999997e+10,1.409368402,3.3296
2011.056,549336.0542,8363360.846,-2153.601394,3183.214331,8381382.627,3843.286672,2297141.637,1.975999997e+10,1.409368402,3.4246
2078.997,402936.4555,8578255.458,-2155.86509,3143.02289,8587713.578,3811.344536,2297141.637,1.975999997e+10,1.409368402,3.39705
2146.776,256760.4837,8789980.094,-2157.321899,3104.774581,8793729.356,3780.696097,2297141.637,1.975999997e+10,1.409368402,3.38895
2214.734,110123.7078,8999720.847,-2158.080523,3068.164966,9000394.578,3751.126204,2297141.637,1.975999997e+10,1.409368402,3.3979
2282.02,-35092.95913,9204991.45,-2158.226396,3033.529959,9205058.343,3722.935023,2297141.637,1.975999997e+10,1.409368402,3.3643
2350.849,-183630.8797,9412611.919,-2157.831481,2999.660761,9414402.978,3695.159182,2297141.637,1.975999997e+10,1.409368402,3.44145
2429.373,-353035.6489,9646698.911,-2156.798257,2962.826632,9653156.688,3664.712864,2297141.637,1.975999997e+10,1.409368402,3.9262
2498.706,-502528.074,9851037.241,-2155.439356,2931.803158,9863846.572,3638.871883,2297141.637,1.975999997e+10,1.409368402,3.46665
2566.209,-647972.0955,10047959.25,-2153.768296,2902.865897,10068830.76,3614.602092,2297141.637,1.975999997e+10,1.409368402,3.37515
2633.481,-792795.929,10242303.89,-2151.805555,2875.199468,10272940.88,3591.244787,2297141.637,1.975999997e+10,1.409368402,3.3636
2700.679,-937319.7606,10434614.03,-2149.586936,2848.66502,10476628.19,3568.699537,2297141.637,1.975999997e+10,1.409368402,3.3599
2768.17,-1082315.909,10626003.52,-2147.133077,2823.060851,10680981.16,3546.80885,2297141.637,1.975999997e+10,1.409368402,3.37455
2836.795,-1229571.49,10818871.91,-2144.437243,2798.041345,10888518.51,3525.28672,2297141.637,1.975999997e+10,1.409368402,3.43125
2904.021,-1373639.835,11006175.66,-2141.626892,2774.469483,11091563.87,3504.888965,2297141.637,1.975999997e+10,1.409368402,3.3613
2972.995,-1521252.607,11196734.14,-2138.593657,2751.196352,11299604.63,3484.632577,2297141.637,1.975999997e+10,1.409368402,3.4487
3040.603,-1665734.529,11381989.94,-2135.494424,2729.232058,11503232.87,3465.406767,2297141.637,1.975999997e+10,1.409368402,3.3804
