t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,7000000,0,0,7546,7000000,7546,-28467696.29,5.2822e+10,5.904088222e-05,0
25.311864,6997394.439,190979.6265,-205.8638785,7543.191205,7000000.154,7545.999834,-28467696.29,5.2822e+10,5.904088222e-05,1.2655932
30.1230912,6996309.877,227268.9021,-244.9814049,7542.022048,7000000.218,7545.999765,-28467696.29,5.2822e+10,5.904088222e-05,0.2395584
34.9520304,6995032.094,263685.6244,-284.2363096,7540.644598,7000000.293,7545.999684,-28467696.29,5.2822e+10,5.904088222e-05,0.2332848
39.5755536,6993631.047,298546.5503,-321.8141637,7539.134269,7000000.376,7545.999595,-28467696.29,5.2822e+10,5.904088222e-05,0.2267232
44.1741648,6992065.226,333212.2874,-359.1816154,7537.446315,7000000.468,7545.999495,-28467696.29,5.2822e+10,5.904088222e-05,0.2252016
48.6517728,6990375.511,366958.0048,-395.5573431,7535.624801,7000000.568,7545.999387,-28467696.29,5.2822e+10,5.904088222e-05,0.2257776
53.1037824,6988533.993,400502.3242,-431.7159749,7533.639645,7000000.677,7545.99927,-28467696.29,5.2822e+10,5.904088222e-05,0.2240928
57.5983056,6986511.62,434357.6093,-468.209806,7531.459528,7000000.796,7545.999142,-28467696.29,5.2822e+10,5.904088222e-05,0.2195952
62.2231344,6984259.416,469183.7781,-505.7501857,7529.031653,7000000.929,7545.998998,-28467696.29,5.2822e+10,5.904088222e-05,0.2353968
66.8629344,6981825.489,504110.9651,-543.3994543,7526.40788,7000001.073,7545.998843,-28467696.29,5.2822e+10,5.904088222e-05,0.2318448
71.49996,6979218.52,539004.668,-581.0126268,7523.597568,7000001.227,7545.998677,-28467696.29,5.2822e+10,5.904088222e-05,0.2262
76.0531296,6976489.016,573254.2539,-617.9314799,7520.655165,7000001.388,7545.998504,-28467696.29,5.2822e+10,5.904088222e-05,0.2261712
80.6255952,6973578.811,607635.0882,-654.9918078,7517.517965,7000001.56,7545.998318,-28467696.29,5.2822e+10,5.904088222e-05,0.2251104
85.2373728,6970471.974,642296.5577,-692.3546395,7514.168796,7000001.743,7545.998121,-28467696.29,5.2822e+10,5.904088222e-05,0.2310576
89.7275904,6967281.509,676029.1549,-728.7162038,7510.729476,7000001.932,7545.997918,-28467696.29,5.2822e+10,5.904088222e-05,0.2297568
94.275792,6963883.436,710181.2048,-765.529908,7507.066356,7000002.132,7545.997701,-28467696.29,5.2822e+10,5.904088222e-05,0.236808
98.876388,6960275.92,744709.3094,-802.7489715,7503.177456,7000002.345,7545.997472,-28467696.29,5.2822e+10,5.904088222e-05,0.209836
103.329816,6956620.745,778115.4602,-838.7586382,7499.23718,7000002.561,7545.997239,-28467696.29,5.2822e+10,5.904088222e-05,0.2374464
107.80056,6952790.098,811633.4639,-874.8888715,7495.107746,7000002.787,7545.996995,-28467696.29,5.2822e+10,5.904088222e-05,0.2257584
112.411464,6948670.202,846182.5183,-912.1305068,7490.666502,7000003.031,7545.996733,-28467696.29,5.2822e+10,5.904088222e-05,0.22548
116.995896,6944403.768,880512.497,-949.1359888,7486.06729,7000003.282,7545.996462,-28467696.29,5.2822e+10,5.904088222e-05,0.2189424
121.60059,6939947.756,914972.5573,-986.2816863,7481.263714,7000003.546,7545.996178,-28467696.29,5.2822e+10,5.904088222e-05,0.23421
126.331104,6935191.927,950350.7306,-1024.417045,7476.136935,7000003.826,7545.995875,-28467696.29,5.2822e+10,5.904088222e-05,0.2212
130.613024,6930731.592,982352.7134,-1058.913087,7471.3287,7000004.09,7545.995592,-28467696.29,5.2822e+10,5.904088222e-05,0.210088
135.209048,6925779.762,1016678.923,-1095.914489,7465.990634,7000004.382,7545.995276,-28467696.29,5.2822e+10,5.904088222e-05,0.232208
139.716552,6920758.187,1050319.771,-1132.177112,7460.577382,7000004.679,7545.994957,-28467696.29,5.2822e+10,5.904088222e-05,0.210528
144.102408,6915715.292,1083028.929,-1167.435429,7455.14115,7000004.976,7545.994636,-28467696.29,5.2822e+10,5.904088222e-05,0.23724
148.702224,6910260.311,1117307.752,-1204.385737,7449.260688,7000005.298,7545.994289,-28467696.29,5.2822e+10,5.904088222e-05,0.209912
152.9854992,6905027.954,1149202.963,-1238.766664,7443.620217,7000005.607,7545.993956,-28467696.29,5.2822e+10,5.904088222e-05,0.2450736
157.5807504,6899250.818,1183394.028,-1275.622365,7437.392474,7000005.948,7545.993588,-28467696.29,5.2822e+10,5.904088222e-05,0.2269392
