t,type,r,v,details
5724.401044,pericenter,74802916.85,41178.20708,{"ecc": 0.0013156168364456544, "energy": -845594483.3333248}
11446.96399,apocenter,74999999.86,41070.00008,{"ecc": 0.0013156168358590126, "energy": -845594483.3333341}
17171.56614,pericenter,74802917.25,41178.20686,{"ecc": 0.0013156168364757415, "energy": -845594483.333335}
