t,type,r,v,details
2986.104536,apocenter,7204878.371,7383.885973,{"ecc": 0.014423317159184323, "energy": -28058754.285772443}
5957.383608,pericenter,7000000.004,7599.999996,{"ecc": 0.014423317159259819, "energy": -28058754.285772525}
8945.335747,apocenter,7204876.391,7383.888032,{"ecc": 0.014423316989710666, "energy": -28058754.286018595}
