t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,28000000,0,0,14600,28000000,14600,-100337835.7,4.088e+11,0.03016735732,0
22.576104,27998116.77,329603.7287,-166.8315847,14599.01803,28000056.81,14599.97124,-100337835.7,4.088e+11,0.03016735732,1.1288052
27.206784,27997265,397206.1131,-201.048892,14598.5739,28000082.51,14599.95824,-100337835.7,4.088e+11,0.03016735732,0.214456
31.463544,27996342.24,459347.7392,-232.5021171,14598.09275,28000110.34,14599.94415,-100337835.7,4.088e+11,0.03016735732,0.2066064
35.76576,27995273.59,522150.7143,-264.2899842,14597.53553,28000142.58,14599.92783,-100337835.7,4.088e+11,0.03016735732,0.2097648
40.004544,27994086.95,584025.2274,-295.607794,14596.91678,28000178.38,14599.90971,-100337835.7,4.088e+11,0.03016735732,0.2046528
44.17032,27992791.4,644831.3292,-326.3847035,14596.24126,28000217.46,14599.88993,-100337835.7,4.088e+11,0.03016735732,0.2056704
48.319488,27991373.59,705392.0756,-357.0372923,14595.50198,28000260.24,14599.86828,-100337835.7,4.088e+11,0.03016735732,0.2051376
52.493016,27989819.15,766305.1438,-387.8680592,14594.69147,28000307.13,14599.84454,-100337835.7,4.088e+11,0.03016735732,0.2110704
56.795472,27988081.99,829096.2387,-419.6492086,14593.78569,28000359.53,14599.81802,-100337835.7,4.088e+11,0.03016735732,0.2236512
61.144344,27986187.14,892560.6227,-451.7709487,14592.79769,28000416.7,14599.78909,-100337835.7,4.088e+11,0.03016735732,0.219728
65.817536,27983995.28,960752.9305,-486.2854431,14591.65483,28000482.82,14599.75562,-100337835.7,4.088e+11,0.03016735732,0.21824
70.333416,27981723.97,1026644.448,-519.635187,14590.47054,28000551.34,14599.72094,-100337835.7,4.088e+11,0.03016735732,0.221532
75.0315072,27979201.18,1095188.753,-554.32732,14589.15515,28000627.45,14599.68242,-100337835.7,4.088e+11,0.03016735732,0.2481696
79.7262048,27976517.42,1163677.173,-588.9908765,14587.75582,28000708.41,14599.64144,-100337835.7,4.088e+11,0.03016735732,0.2283264
