t,type,r,v,details
3014.5337,apocenter,2739905.633,2818.345242,{"ecc": 0.007335766255407439, "energy": -4030233.3333354043}
6028.4711,pericenter,2700000.886,2859.999069,{"ecc": 0.007335766305412772, "energy": -4030233.3333360837}
