t,type,r,v,details
2981.513,apocenter,7204880.611,7383.883606,{"ecc": 0.014423267519044802, "energy": -28058754.561137326}
5959.69005,pericenter,7000000.662,7599.999255,{"ecc": 0.01442326752968707, "energy": -28058754.561132394}
