t,type,r,v,details
5724.213144,pericenter,74802916.84,41178.20708,{"ecc": 0.0013156168362535858, "energy": -845594483.3333279}
11449.21296,apocenter,74999999.58,41070.00023,{"ecc": 0.0013156168357230102, "energy": -845594483.3333296}
17168.18426,pericenter,74802916.84,41178.20708,{"ecc": 0.0013156168362770115, "energy": -845594483.3333304}
22891.25706,apocenter,74999999.82,41070.0001,{"ecc": 0.001315616835702027, "energy": -845594483.3333361}
28614.55636,pericenter,74802917.1,41178.20694,{"ecc": 0.00131561683636372, "energy": -845594483.3333337}
