t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,6700000,0,0,7160,6700000,7160,-22848331.34,4.7972e+10,0.05743406929,0
23.055432,6698076.952,165061.0994,-166.8101585,7157.944956,6700110.448,7159.88838,-22848331.34,4.7972e+10,0.05743406929,1.1527716
27.6243984,6697239.304,197763.5259,-199.8576791,7157.049833,6700158.558,7159.839761,-22848331.34,4.7972e+10,0.05743406929,0.2454192
32.186304,6696252.318,230410.967,-232.8488598,7155.995143,6700215.245,7159.782475,-22848331.34,4.7972e+10,0.05743406929,0.24912
36.8582832,6695085.539,263840.7806,-266.6297151,7154.748349,6700282.258,7159.714753,-22848331.34,4.7972e+10,0.05743406929,0.2139888
41.255688,6693843.163,295300.2412,-298.4185405,7153.420802,6700353.612,7159.642645,-22848331.34,4.7972e+10,0.05743406929,0.213012
45.932304,6692368.538,328750.4248,-332.2177506,7151.84512,6700438.306,7159.557058,-22848331.34,4.7972e+10,0.05743406929,0.23688
50.309808,6690845.022,360054.1463,-363.8468806,7150.217239,6700525.808,7159.468634,-22848331.34,4.7972e+10,0.05743406929,0.222108
54.664728,6689191.998,391188.9776,-395.3040785,7148.451026,6700620.748,7159.372695,-22848331.34,4.7972e+10,0.05743406929,0.22996
59.1734064,6687336.299,423414.6336,-427.8619257,7146.468319,6700727.328,7159.264995,-22848331.34,4.7972e+10,0.05743406929,0.2284416
63.694048,6685328.322,455716.4658,-460.4951113,7144.322985,6700842.654,7159.148459,-22848331.34,4.7972e+10,0.05743406929,0.208676
68.284056,6683138.627,488503.6586,-493.6168465,7141.983584,6700968.417,7159.021379,-22848331.34,4.7972e+10,0.05743406929,0.21924
73.0043712,6680728.235,522210.0621,-527.6651551,7139.4085,6701106.856,7158.881494,-22848331.34,4.7972e+10,0.05743406929,0.2355936
77.611404,6678220.743,555095.4436,-560.8820085,7136.729795,6701250.871,7158.735977,-22848331.34,4.7972e+10,0.05743406929,0.20994
81.949704,6675719.644,586050.9753,-592.1475414,7134.058034,6701394.52,7158.590835,-22848331.34,4.7972e+10,0.05743406929,0.209436
86.250336,6673106.413,616725.9821,-623.127698,7131.266612,6701544.608,7158.439188,-22848331.34,4.7972e+10,0.05743406929,0.213672
90.666024,6670284.674,648208.8312,-654.9215061,7128.252604,6701706.672,7158.275446,-22848331.34,4.7972e+10,0.05743406929,0.244224
