t,type,r,v,details
5729.6924,pericenter,74802917.65,41178.20664,{"ecc": 0.0013156168380999977, "energy": -845594483.3333431}
11448.88825,apocenter,74999999.63,41070.0002,{"ecc": 0.0013156168340799912, "energy": -845594483.3333864}
17174.392,pericenter,74802917.85,41178.20653,{"ecc": 0.0013156168394110601, "energy": -845594483.3334231}
22896.4271,apocenter,74999998.9,41070.0006,{"ecc": 0.0013156168342070007, "energy": -845594483.3334827}
28618.705,pericenter,74802917.95,41178.20647,{"ecc": 0.0013156168394918843, "energy": -845594483.3335192}
34337.5306,apocenter,74999999.5,41070.00028,{"ecc": 0.001315616835243394, "energy": -845594483.3335592}
40062.53725,pericenter,74802917.94,41178.20648,{"ecc": 0.0013156168392670642, "energy": -845594483.333583}
45784.0546,apocenter,74999998.94,41070.00058,{"ecc": 0.001315616834362543, "energy": -845594483.3336399}
