t,x,y,vx,vy,r,v,energy,h,e,dt_eff
0,75000000,0,0,41070,75000000,41070,-845594483.3,3.08025e+12,0.001315616836,0
939.564,65276908.2,36905373.99,-20239.45779,35744.72666,74987208.07,41077.01468,-845594483.5,3.08025e+12,0.001315617838,46.9782
1022.046,63541388.63,39814957.92,-21835.7819,34794.00293,74984924.78,41078.26689,-845594483.5,3.08025e+12,0.001315617838,4.1241
1093.366,61935909.83,42265414.4,-23180.34266,33914.46443,74982812.57,41079.42531,-845594483.5,3.08025e+12,0.001315617838,3.566
1170.52,60092603.89,44843477.39,-24595.0692,32904.57464,74980387.48,41080.75537,-845594483.5,3.08025e+12,0.001315617838,3.8577
1244.314,58228968.58,47234288.93,-25907.19234,31883.48062,74977935.64,41082.10014,-845594483.5,3.08025e+12,0.001315617838,3.6897
1315.796,56332840.94,49476537.8,-27137.93005,30844.51536,74975441.05,41083.4684,-845594483.5,3.08025e+12,0.001315617838,3.5741
1387.637,54340041.09,51653495.19,-28332.98409,29752.50497,74972819.28,41084.90646,-845594483.5,3.08025e+12,0.001315617838,3.59205
1459.051,52275538.94,53738109.37,-29477.50492,28621.12274,74970103.18,41086.39633,-845594483.5,3.08025e+12,0.001315617838,3.5707
1528.385,50194468.26,55683222.01,-30545.59261,27480.5777,74967365.28,41087.8982,-845594483.5,3.08025e+12,0.001315617838,3.4667
1593.263,48181391.08,57430499.94,-31505.19254,26377.21769,74964716.83,41089.35106,-845594483.5,3.08025e+12,0.001315617838,3.2439
1668.021,45786306.17,59353605.75,-32561.53756,25064.37913,74961565.81,41091.07968,-845594483.5,3.08025e+12,0.001315617838,3.7379
1741.006,43373767.78,61134906.34,-33540.18368,23741.86206,74958391.82,41092.82097,-845594483.5,3.08025e+12,0.001315617838,3.64925
1811.413,40980560.19,62760514.5,-34433.48051,22429.83118,74955243.27,41094.54839,-845594483.5,3.08025e+12,0.001315617838,3.52035
1885.273,38404378.46,64365240.1,-35315.50814,21017.36498,74951854,41096.40795,-845594483.5,3.08025e+12,0.001315617838,3.693
1960.272,35724007.17,65886623.29,-36151.95182,19547.63825,74948327.65,41098.34281,-845594483.5,3.08025e+12,0.001315617838,3.74995
2035.161,32987246.51,67294529.41,-36926.24303,18046.84885,74944727.11,41100.31847,-845594483.5,3.08025e+12,0.001315617838,3.74445
2105.711,30358048.23,68517023.94,-37598.79264,16604.90886,74941268.09,41102.21656,-845594483.5,3.08025e+12,0.001315617838,3.5275
2180.371,27526244.82,69698932.01,-38249.26749,15051.70458,74937542.51,41104.26103,-845594483.5,3.08025e+12,0.001315617838,3.733
2254.986,24650009.92,70763303.84,-38835.33277,13473.97215,74933758.48,41106.33767,-845594483.5,3.08025e+12,0.001315617838,3.73075
2331.089,21673895.26,71726728.93,-39366.12329,11841.28383,74929843.05,41108.48654,-845594483.5,3.08025e+12,0.001315617838,3.80515
2403.519,18806240.66,72527521.15,-39807.63023,10267.93498,74926070.31,41110.5572,-845594483.5,3.08025e+12,0.001315617838,3.6215
2479.01,15785846.01,73240205,-40200.92765,8610.613422,74922096.62,41112.73826,-845594483.5,3.08025e+12,0.001315617838,3.77455
2554.703,12730172.83,73828591.27,-40526.0624,6933.755272,74918076.52,41114.94492,-845594483.5,3.08025e+12,0.001315617839,3.78465
2628.082,9746891.156,74277373.62,-40774.54457,5296.449695,74914151.66,41117.09941,-845594483.5,3.08025e+12,0.001315617839,3.66895
2708.234,6470352.02,74629878.88,-40970.40974,3497.998804,74909840.99,41119.46582,-845594483.5,3.08025e+12,0.001315617839,4.0076
2782.031,3442376.779,74826716.51,-41080.65456,1835.797456,74905857.33,41121.65283,-845594483.5,3.08025e+12,0.001315617839,3.68985
2868.17,-98799.47886,74901133.33,-41124.06793,-108.3489312,74901198.49,41124.21066,-845594483.5,3.08025e+12,0.001315617839,4.30695
2946.183,-3305939.792,74823981.74,-41084.02262,-1869.314471,74896979.12,41126.52735,-845594483.5,3.08025e+12,0.001315617839,3.90065
3026.405,-6597509.446,74601485.87,-40964.22407,-3676.844508,74892648.68,41128.90516,-845594483.5,3.08025e+12,0.001315617839,4.0111
3104.554,-9791765.349,74245543.4,-40771.06121,-5431.135609,74888446.26,41131.2128,-845594483.5,3.08025e+12,0.001315617839,3.90745
3180.388,-12874213.25,73769415.33,-40511.7949,-7124.208235,74884390.93,41133.43979,-845594483.5,3.08025e+12,0.001315617839,3.7917
3254.542,-15866817.83,73180096.03,-40190.2727,-8768.10875,74880453.81,41135.60198,-845594483.5,3.08025e+12,0.001315617839,3.7077
3338.738,-19232506.29,72363871.85,-39744.35524,-10617.15862,74876025.86,41138.03387,-845594483.5,3.08025e+12,0.001315617839,4.2098
3418.368,-22377942.14,71449473.53,-39244.30986,-12345.4033,74871887.67,41140.30675,-845594483.5,3.08025e+12,0.001315617839,3.9815
3497.421,-25458246.1,70406465.95,-38673.52116,-14038.04673,74867835.17,41142.53268,-845594483.5,3.08025e+12,0.001315617839,3.95265
3566.08,-28094789.99,69392767.24,-38118.47333,-15486.9872,74864366.49,41144.43803,-845594483.5,3.08025e+12,0.001315617839,3.43295
3633.323,-30638233.15,68304253.37,-37522.21368,-16884.89042,74861020.29,41146.27619,-845594483.5,3.08025e+12,0.001315617839,3.36215
3703.979,-33265647.25,67060059.24,-36840.42998,-18329.07618,74857563.62,41148.17511,-845594483.5,3.08025e+12,0.001315617839,3.5328
3773.883,-35815765.21,65729624.33,-36111.15443,-19730.90287,74854208.65,41150.01826,-845594483.5,3.08025e+12,0.001315617839,3.4952
3843.805,-38313667.36,64301815.47,-35328.28248,-21104.14781,74850922.37,41151.82375,-845594483.5,3.08025e+12,0.001315617839,3.4961
3912.947,-40728086.79,62796560.54,-34502.73937,-22431.61195,74847745.92,41153.56896,-845594483.5,3.08025e+12,0.001315617839,3.4571
3980.947,-43045282.54,61227709.23,-33642.12501,-23705.72782,74844697.38,41155.24398,-845594483.5,3.08025e+12,0.001315617839,3.4
4050.852,-45364682.31,59525772.29,-32708.31372,-24981.15952,74841645.94,41156.92065,-845594483.5,3.08025e+12,0.001315617839,3.49525
4119.489,-47576863.6,57769182.02,-31744.33422,-26197.72898,74838735.56,41158.51988,-845594483.5,3.08025e+12,0.001315617839,3.43185
4188.99,-49747866.99,55906695.21,-30722.06479,-27391.74501,74835879.36,41160.0894,-845594483.5,3.08025e+12,0.001315617839,3.47505
4256.032,-51773281.72,54032743.05,-29693.34059,-28505.77186,74833214.69,41161.55373,-845594483.5,3.08025e+12,0.001315617839,3.3521
4326.914,-53838161.93,51971682.36,-28561.73502,-29641.58736,74830498.11,41163.04663,-845594483.5,3.08025e+12,0.001315617839,3.5441
4395.397,-55755530.63,49905377.81,-27427.09421,-30696.33598,74827975.59,41164.43294,-845594483.5,3.08025e+12,0.001315617839,3.42415
4463.307,-57578804.91,47786485.3,-26263.43108,-31699.38902,74825576.86,41165.75126,-845594483.5,3.08025e+12,0.001315617839,3.3955
4530.706,-59308988.81,45617651.85,-25072.2039,-32651.28895,74823300.61,41167.0023,-845594483.5,3.08025e+12,0.001315617839,3.36995
4598.204,-60960072.44,43382840.23,-23844.6073,-33559.72408,74821128.42,41168.19619,-845594483.5,3.08025e+12,0.001315617839,3.3749
4663.445,-62476153.54,41165920.71,-22626.72006,-34393.92654,74819133.85,41169.29249,-845594483.5,3.08025e+12,0.001315617839,3.26205
4728.37,-63905059.72,38907130.87,-21385.7206,-35180.20294,74817253.96,41170.32577,-845594483.5,3.08025e+12,0.001315617839,3.24625
4796.005,-65306942.89,36501352.41,-20063.85335,-35951.64793,74815409.62,41171.33954,-845594483.5,3.08025e+12,0.001315617839,3.38175
4865.705,-66657070.84,33969319.2,-18672.50323,-36694.64839,74813633.38,41172.31591,-845594483.5,3.08025e+12,0.001315617839,3.485
4933.587,-67877849.06,31455318.11,-17290.95997,-37366.49568,74812027.31,41173.19876,-845594483.5,3.08025e+12,0.001315617839,3.3941
5001.634,-69006634.17,28891204.11,-15881.78409,-37987.74082,74810542.27,41174.01509,-845594483.5,3.08025e+12,0.001315617839,3.40235
5078.129,-70160077.46,25960618.64,-14271.10142,-38622.58247,74809024.79,41174.84927,-845594483.5,3.08025e+12,0.001315617839,3.82475
5144.758,-71063618.13,23370376.93,-12847.3949,-39119.89864,74807836.08,41175.50274,-845594483.5,3.08025e+12,0.001315617839,3.33145
5218.855,-71956286.98,20453102.36,-11243.85838,-39611.2464,74806661.68,41176.14834,-845594483.5,3.08025e+12,0.001315617839,3.70485
5297.433,-72772320.66,17322394.69,-9522.924447,-40060.42569,74805588.1,41176.73854,-845594483.5,3.08025e+12,0.001315617839,3.9289
5374.693,-73442125.11,14212615.36,-7813.426458,-40429.12389,74804706.91,41177.22297,-845594483.5,3.08025e+12,0.001315617839,3.863
5449.901,-73966743.13,11160727.03,-6135.69865,-40717.90935,74804016.72,41177.60241,-845594483.5,3.08025e+12,0.001315617839,3.7604
5529.361,-74383475.06,7915651.131,-4351.724243,-40947.31076,74803468.47,41177.90381,-845594483.5,3.08025e+12,0.001315617839,3.973
5597.261,-74627001.88,5130453.638,-2820.540611,-41081.36827,74803148.09,41178.07994,-845594483.5,3.08025e+12,0.001315617839,3.395
5674.701,-74777648.11,1945419.751,-1069.525382,-41164.29711,74802949.91,41178.1889,-845594483.5,3.08025e+12,0.001315617839,3.872
5723.9463,-74802871.58,-82194.31256,45.18750474,-41178.18234,74802916.73,41178.20714,-845594483.5,3.08025e+12,0.001315617839,3.7881
5805.4738,-74723965.86,-3438140.507,1890.170143,-41134.74564,74803020.55,41178.15006,-845594483.5,3.08025e+12,0.001315617839,4.2316
5889.1204,-74486815.91,-6874068.493,3779.108292,-41004.19803,74803332.56,41177.97853,-845594483.5,3.08025e+12,0.001315617839,4.1558
5966.50145,-74126993.62,-10039830.82,5519.492315,-40806.12315,74803805.96,41177.71827,-845594483.5,3.08025e+12,0.001315617839,3.71465
6047.28145,-73608096.13,-13325153.13,7325.562637,-40520.48501,74804488.65,41177.34296,-845594483.5,3.08025e+12,0.001315617839,4.21365
6130.14785,-72924796.73,-16667934.42,9163.161545,-40144.35631,74805387.62,41176.84875,-845594483.5,3.08025e+12,0.001315617839,4.10545
6207.14525,-72154063.12,-19743072.17,10853.56489,-39720.10946,74806401.62,41176.29131,-845594483.5,3.08025e+12,0.001315617839,3.71225
6280.9489,-71293795.68,-22657487.77,12455.54854,-39246.5927,74807533.41,41175.66912,-845594483.5,3.08025e+12,0.001315617839,3.6783
6354.992,-70312678.37,-25543833.67,14042.02328,-38706.57406,74808824.2,41174.95954,-845594483.5,3.08025e+12,0.001315617839,3.715
6435.44685,-69114456.41,-28631939.41,15739.29323,-38047.08373,74810400.61,41174.09296,-845594483.5,3.08025e+12,0.001315617839,4.18845
6519.8418,-67712163.94,-31810924.71,17486.38533,-37275.31016,74812245.5,41173.07882,-845594483.5,3.08025e+12,0.001315617839,4.2366
6598.23435,-66278854.15,-34702560.71,19075.42957,-36486.50506,74814131.2,41172.04227,-845594483.5,3.08025e+12,0.001315617839,3.74895
6673.4428,-64787935.78,-37416187.7,20566.5267,-35666.03795,74816092.69,41170.96409,-845594483.5,3.08025e+12,0.001315617839,3.7666
6748.05785,-63199250.71,-40045164.33,22010.97933,-34791.81621,74818182.8,41169.81523,-845594483.5,3.08025e+12,0.001315617839,3.71145
6822.73535,-61502697.47,-42608833.33,23419.41125,-33858.29069,74820414.82,41168.58841,-845594483.5,3.08025e+12,0.001315617839,3.74595
6899.7155,-59645304.41,-45176296.97,24829.77453,-32836.3272,74822858.45,41167.24532,-845594483.5,3.08025e+12,0.001315617839,3.9045
6983.52225,-57501810.92,-47879263.78,26314.38608,-31657.03024,74825678.48,41165.69541,-845594483.5,3.08025e+12,0.001315617839,4.34425
7062.92445,-55358256.88,-50346475.5,27669.31986,-30477.78886,74828498.58,41164.14551,-845594483.5,3.08025e+12,0.001315617839,3.76865
7138.6361,-53216011.9,-52609714.65,28912.05756,-29299.35644,74831316.97,41162.59662,-845594483.5,3.08025e+12,0.001315617839,3.7947
7215.0852,-50959360.74,-54802498.98,30115.92357,-28058.08606,74834285.86,41160.96507,-845594483.5,3.08025e+12,0.001315617839,3.8374
7291.47245,-48614634.45,-56896830.85,31265.54467,-26768.47431,74837370.63,41159.26992,-845594483.5,3.08025e+12,0.001315617839,3.80965
7368.9973,-46147368.5,-58919761.34,32375.76688,-25411.5799,74840616.62,41157.48625,-845594483.5,3.08025e+12,0.001315617839,3.9121
7453.13545,-43374953.82,-60994075.48,33513.94657,-23887.00671,74844264.07,41155.48207,-845594483.5,3.08025e+12,0.001315617839,4.36565
7543.2922,-40301434.18,-63071892,34653.75624,-22197.02714,74848307.65,41153.26033,-845594483.5,3.08025e+12,0.001315617839,4.5844
7627.12105,-37354709.68,-64865053.59,35637.13193,-20576.93753,74852184.42,41151.13036,-845594483.5,3.08025e+12,0.001315617839,3.97985
7705.9244,-34512236.58,-66425257.91,36492.49156,-19014.32365,74855924.03,41149.07586,-845594483.5,3.08025e+12,0.001315617839,3.9188
7786.2608,-31547887.09,-67887584.05,37293.91653,-17384.87606,74859823.99,41146.93337,-845594483.5,3.08025e+12,0.001315617839,4.0696
7873.17,-28271967.73,-69320519.17,38078.90444,-15584.36181,74864133.85,41144.56582,-845594483.5,3.08025e+12,0.001315617839,4.494
7956.6982,-25062653.56,-70548806.79,38751.43757,-13820.65618,74868356.09,41142.24655,-845594483.5,3.08025e+12,0.001315617839,4.0054
8035.52635,-21985404.83,-71571774.75,39311.21331,-12129.71504,74872404.57,41140.02283,-845594483.5,3.08025e+12,0.001315617839,3.90695
8128.0349,-18321963.17,-72600994.34,39873.95138,-10116.90065,74877224.27,41137.37568,-845594483.5,3.08025e+12,0.001315617839,5.0123
8215.53375,-14813223.56,-73402032.9,40311.41296,-8189.32753,74881840.43,41134.84047,-845594483.5,3.08025e+12,0.001315617838,4.03175
8294.3143,-11624594.18,-73978288.14,40625.60869,-6437.817363,74886035.45,41132.53668,-845594483.5,3.08025e+12,0.001315617838,3.8891
